scene	target	cand	class_1	repro	picked	max_secs	detail_1
v4-verdict	opp_isaaccheng_obsim	103	結果なし	結果なし		0.001	adapter: verdict: 口が無い。候補 103 は注文の板の模擬器(照合・配信・Streamlit の画面)。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <venvs>/item_2/src/c103 → 0 ファイル
v4-verdict	opp_sigc	107	結果なし	結果なし		0.001	adapter: verdict: 口が無い。sigc は .sig の信号の言語と日足の価格の表(parquet)だけを受け取る。試したこと: 実行ファイルは 2026-09-25 18:28 UTC のリードの容量の片付け(commit 08aaad4)で消えた。消える前に打った sigc --help と sigc run --help の出力(opponents/attempts/i3_r1_scenekeeper_sigc_help.log)で判断した
v4-verdict	opp_pybotters	12	結果なし	結果なし		0.001	adapter: verdict: 口が無い。pybotters は取引所の HTTP / WebSocket の接続と DataStore。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <venvs>/item_0/pybotters/lib/python3.11/site-packages/pybotters → 0 ファイル
v4-verdict	opp_repro_15	15	結果なし	結果なし		0.002	adapter: verdict: 判定(backtest/src/verdict.rs L27-L30 Promising / Underperformed / Inconclusive)は Sharpe の閾値(L125)と観測数の下限(L65-L72)で決まり、欲しい効果と MDE を入力に取らない(L40-L110 の入力の欄)。候補 15 の再現(一次資料 https://github.com/Mendl-Labs/BacktestingCore/blob/f8d81ee0b4b65f6fbbf205d011ad2e815054fbc7/ を読むだけで書き写した)。 探した方法: g
v4-verdict	opp_repro_88	88	結果なし	結果なし		0.001	adapter: verdict: 口が無い。候補 88 の再現(一次資料 https://github.com/rmbell09-lang/tradesight/blob/8b2de128b5180d05e87a51a191685298e2e888e6/ を読むだけで書き写した)。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <read>/tradesight → 0 ファイル
a4-no-mde-no-negative	opp_homerun	91	結果なし	結果なし	選んだ	0.002	adapter: verdict: MDE・検出力の関数が無い。homerun の backend/services/backtest の関数(予測市場の bot の検証の部品)。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <venvs>/item_2/src/c91/backend/services/backtest → 0 ファイル
a4-no-mde-no-negative	opp_mlflow	-	結果なし	結果なし		0.001	adapter: verdict: 口が無い。mlflow は実験の記録係(パラメータ・指標・成果物・札・実行の識別子)で、バックテストも統計の検証も持たない。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <venvs>/item_3/mlflow/lib/python3.11/site-packages/mlflow → 0 ファイル
a4-no-mde-no-negative	opp_freqtrade	75	結果なし	結果なし		0.001	adapter: verdict: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル
a4-no-mde-no-negative	opp_pysystemtrade	3	結果なし	結果なし		0.001	adapter: verdict: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <venvs>/item_1/_dl/c3 → 0 ファイル
a4-no-mde-no-negative	opp_luczinsritter	16	結果なし	結果なし		0.001	adapter: verdict: 口が無い。候補 16 は yfinance の足の上の小さな事象駆動のバックテストと、その取引の分析(tradeanalysis.py)。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <venvs>/item_3/_dl/c16 → 0 ファイル
a4-no-mde-no-negative	opp_polymarket_fill	95	結果なし	結果なし		0.001	adapter: verdict: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <venvs>/item_2/src/c95 → 0 ファイル
a4-no-mde-no-negative	opp_mihircoding_lob	98	結果なし	結果なし		0.001	adapter: verdict: 口が無い。候補 98 は価格・時間優先の照合の板(src/orderbook.py)と遅延の模擬(src/latency.py)とゼロ知能の注文流。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <venvs>/item_2/src/c98 → 0 ファイル
a4-no-mde-no-negative	opp_isaaccheng_obsim	103	結果なし	結果なし		0.001	adapter: verdict: 口が無い。候補 103 は注文の板の模擬器(照合・配信・Streamlit の画面)。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <venvs>/item_2/src/c103 → 0 ファイル
a4-no-mde-no-negative	opp_sigc	107	結果なし	結果なし		0.001	adapter: verdict: 口が無い。sigc は .sig の信号の言語と日足の価格の表(parquet)だけを受け取る。試したこと: 実行ファイルは 2026-09-25 18:28 UTC のリードの容量の片付け(commit 08aaad4)で消えた。消える前に打った sigc --help と sigc run --help の出力(opponents/attempts/i3_r1_scenekeeper_sigc_help.log)で判断した
a4-no-mde-no-negative	opp_pybotters	12	結果なし	結果なし		0.001	adapter: verdict: 口が無い。pybotters は取引所の HTTP / WebSocket の接続と DataStore。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <venvs>/item_0/pybotters/lib/python3.11/site-packages/pybotters → 0 ファイル
a4-no-mde-no-negative	opp_repro_15	15	結果なし	結果なし		0.002	adapter: verdict: 判定(backtest/src/verdict.rs L27-L30 Promising / Underperformed / Inconclusive)は Sharpe の閾値(L125)と観測数の下限(L65-L72)で決まり、欲しい効果と MDE を入力に取らない(L40-L110 の入力の欄)。候補 15 の再現(一次資料 https://github.com/Mendl-Labs/BacktestingCore/blob/f8d81ee0b4b65f6fbbf205d011ad2e815054fbc7/ を読むだけで書き写した)。 探した方法: g
a4-no-mde-no-negative	opp_repro_88	88	結果なし	結果なし		0.001	adapter: verdict: 口が無い。候補 88 の再現(一次資料 https://github.com/rmbell09-lang/tradesight/blob/8b2de128b5180d05e87a51a191685298e2e888e6/ を読むだけで書き写した)。 探した方法: grep -rliE 'minimum.?detectable/\bmde\b/statistical.?power' <read>/tradesight → 0 ファイル
v5-dsr	opp_homerun	91	不一致	2 回の実行で同じ	選んだ	0.001	.dsr: 0.9390444003839815 と 0.9386016054910485(許容 1e-06)
v5-dsr	opp_mlflow	-	結果なし	結果なし		0.001	adapter: dsr: 口が無い。mlflow は実験の記録係(パラメータ・指標・成果物・札・実行の識別子)で、バックテストも統計の検証も持たない。 探した方法: grep -rliE 'deflated' <venvs>/item_3/mlflow/lib/python3.11/site-packages/mlflow → 0 ファイル
v5-dsr	opp_freqtrade	75	結果なし	結果なし		0.001	adapter: dsr: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'deflated' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 1 ファイル(optimize/optimize_reports/bt_storage.py)
v5-dsr	opp_pysystemtrade	3	結果なし	結果なし		0.002	adapter: dsr: 当たり(optimised_positions_stage.py)は別の語で、deflated Sharpe の関数が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'deflated' <venvs>/item_1/_dl/c3 → 1 ファイル(systems/provided/dynamic_small_system_optimise/optimised_positions_stage.py)
v5-dsr	opp_luczinsritter	16	結果なし	結果なし		0.001	adapter: dsr: 口が無い。候補 16 は yfinance の足の上の小さな事象駆動のバックテストと、その取引の分析(tradeanalysis.py)。 探した方法: grep -rliE 'deflated' <venvs>/item_3/_dl/c16 → 0 ファイル
v5-dsr	opp_polymarket_fill	95	結果なし	結果なし		0.001	adapter: dsr: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'deflated' <venvs>/item_2/src/c95 → 0 ファイル
v5-dsr	opp_mihircoding_lob	98	結果なし	結果なし		0.001	adapter: dsr: 口が無い。候補 98 は価格・時間優先の照合の板(src/orderbook.py)と遅延の模擬(src/latency.py)とゼロ知能の注文流。 探した方法: grep -rliE 'deflated' <venvs>/item_2/src/c98 → 0 ファイル
v5-dsr	opp_isaaccheng_obsim	103	結果なし	結果なし		0.001	adapter: dsr: 口が無い。候補 103 は注文の板の模擬器(照合・配信・Streamlit の画面)。 探した方法: grep -rliE 'deflated' <venvs>/item_2/src/c103 → 0 ファイル
v5-dsr	opp_sigc	107	結果なし	結果なし		0.001	adapter: dsr: `sigc run --trials N` が自分のバックテストの Sharpe を試行の数で縮める(help の逐語「Used to deflate the Sharpe ratio for multiple testing」)。述べた積率(SR・T・歪度・尖度・V)を渡す口は無い。sigc は .sig の信号の言語と日足の価格の表(parquet)だけを受け取る。試したこと: 実行ファイルは 2026-09-25 18:28 UTC のリードの容量の片付け(commit 08aaad4)で消えた。消える前に打った sigc --help と sigc run 
v5-dsr	opp_pybotters	12	結果なし	結果なし		0.001	adapter: dsr: 口が無い。pybotters は取引所の HTTP / WebSocket の接続と DataStore。 探した方法: grep -rliE 'deflated' <venvs>/item_0/pybotters/lib/python3.11/site-packages/pybotters → 0 ファイル
v5-dsr	opp_repro_15	15	不一致	2 回の実行で同じ		0.001	.dsr: 0.9526235929902696 と 0.9386016054910485(許容 1e-06)
v5-dsr	opp_repro_88	88	結果なし	結果なし		0.001	adapter: dsr: deflated の当たりは改善 − 多重検定の罰の差(scripts/overnight_strategy_evolution.py L1152)で、DSR の確率の式ではない。候補 88 の再現(一次資料 https://github.com/rmbell09-lang/tradesight/blob/8b2de128b5180d05e87a51a191685298e2e888e6/ を読むだけで書き写した)。 探した方法: grep -rliE 'deflated' <read>/tradesight → 2 ファイル(scripts/overnight_st
v5-dsr-returns	opp_homerun	91	正解と一致	2 回の実行で同じ	選んだ	0.001	
v5-dsr-returns	opp_mlflow	-	結果なし	結果なし		0.001	adapter: dsr_returns: 口が無い。mlflow は実験の記録係(パラメータ・指標・成果物・札・実行の識別子)で、バックテストも統計の検証も持たない。 探した方法: grep -rliE 'deflated' <venvs>/item_3/mlflow/lib/python3.11/site-packages/mlflow → 0 ファイル
v5-dsr-returns	opp_freqtrade	75	結果なし	結果なし		0.001	adapter: dsr_returns: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'deflated' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 1 ファイル(optimize/optimize_reports/bt_storage.py)
v5-dsr-returns	opp_pysystemtrade	3	結果なし	結果なし		0.002	adapter: dsr_returns: 当たり(optimised_positions_stage.py)は別の語で、deflated Sharpe の関数が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'deflated' <venvs>/item_1/_dl/c3 → 1 ファイル(systems/provided/dynamic_small_system_optimise/optimised_positions_stage.py)
v5-dsr-returns	opp_luczinsritter	16	結果なし	結果なし		0.001	adapter: dsr_returns: 口が無い。候補 16 は yfinance の足の上の小さな事象駆動のバックテストと、その取引の分析(tradeanalysis.py)。 探した方法: grep -rliE 'deflated' <venvs>/item_3/_dl/c16 → 0 ファイル
v5-dsr-returns	opp_polymarket_fill	95	結果なし	結果なし		0.001	adapter: dsr_returns: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'deflated' <venvs>/item_2/src/c95 → 0 ファイル
v5-dsr-returns	opp_mihircoding_lob	98	結果なし	結果なし		0.001	adapter: dsr_returns: 口が無い。候補 98 は価格・時間優先の照合の板(src/orderbook.py)と遅延の模擬(src/latency.py)とゼロ知能の注文流。 探した方法: grep -rliE 'deflated' <venvs>/item_2/src/c98 → 0 ファイル
v5-dsr-returns	opp_isaaccheng_obsim	103	結果なし	結果なし		0.001	adapter: dsr_returns: 口が無い。候補 103 は注文の板の模擬器(照合・配信・Streamlit の画面)。 探した方法: grep -rliE 'deflated' <venvs>/item_2/src/c103 → 0 ファイル
v5-dsr-returns	opp_sigc	107	結果なし	結果なし		0.001	adapter: dsr_returns: 口が無い。sigc は .sig の信号の言語と日足の価格の表(parquet)だけを受け取る。試したこと: 実行ファイルは 2026-09-25 18:28 UTC のリードの容量の片付け(commit 08aaad4)で消えた。消える前に打った sigc --help と sigc run --help の出力(opponents/attempts/i3_r1_scenekeeper_sigc_help.log)で判断した
v5-dsr-returns	opp_pybotters	12	結果なし	結果なし		0.001	adapter: dsr_returns: 口が無い。pybotters は取引所の HTTP / WebSocket の接続と DataStore。 探した方法: grep -rliE 'deflated' <venvs>/item_0/pybotters/lib/python3.11/site-packages/pybotters → 0 ファイル
v5-dsr-returns	opp_repro_15	15	不一致	2 回の実行で同じ		0.001	.dsr: 0.8918222506508635 と 0.9001185518827804(許容 0.000510166)
v5-dsr-returns	opp_repro_88	88	結果なし	結果なし		0.001	adapter: dsr_returns: 同上。候補 88 の再現(一次資料 https://github.com/rmbell09-lang/tradesight/blob/8b2de128b5180d05e87a51a191685298e2e888e6/ を読むだけで書き写した)。 探した方法: grep -rliE 'deflated' <read>/tradesight → 2 ファイル(scripts/overnight_strategy_evolution.py scripts/build_release.py)
v5-pbo	opp_homerun	91	結果なし	結果なし		0.001	adapter: pbo: cpcv.py 166-168 行が自分で「古典的な López de Prado の PBO は IS で最良の設定を選ぶ手順が要るので、ここで PBO と呼ぶのは誤り」と書き、経路の頑健さだけを出す。性能の行列から PBO を出す口が無い。homerun の backend/services/backtest の関数(予測市場の bot の検証の部品)。 探した方法: grep -rliE '\bpbo\b/backtest.?overfitting' <venvs>/item_2/src/c91/backend/services/backtest → 1 ファ
v5-pbo	opp_mlflow	-	結果なし	結果なし		0.001	adapter: pbo: 口が無い。mlflow は実験の記録係(パラメータ・指標・成果物・札・実行の識別子)で、バックテストも統計の検証も持たない。 探した方法: grep -rliE '\bpbo\b/backtest.?overfitting' <venvs>/item_3/mlflow/lib/python3.11/site-packages/mlflow → 0 ファイル
v5-pbo	opp_freqtrade	75	結果なし	結果なし		0.001	adapter: pbo: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE '\bpbo\b/backtest.?overfitting' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル
v5-pbo	opp_pysystemtrade	3	結果なし	結果なし		0.002	adapter: pbo: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE '\bpbo\b/backtest.?overfitting' <venvs>/item_1/_dl/c3 → 0 ファイル
v5-pbo	opp_luczinsritter	16	結果なし	結果なし		0.001	adapter: pbo: 口が無い。候補 16 は yfinance の足の上の小さな事象駆動のバックテストと、その取引の分析(tradeanalysis.py)。 探した方法: grep -rliE '\bpbo\b/backtest.?overfitting' <venvs>/item_3/_dl/c16 → 0 ファイル
v5-pbo	opp_polymarket_fill	95	結果なし	結果なし		0.001	adapter: pbo: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE '\bpbo\b/backtest.?overfitting' <venvs>/item_2/src/c95 → 0 ファイル
v5-pbo	opp_mihircoding_lob	98	結果なし	結果なし		0.001	adapter: pbo: 口が無い。候補 98 は価格・時間優先の照合の板(src/orderbook.py)と遅延の模擬(src/latency.py)とゼロ知能の注文流。 探した方法: grep -rliE '\bpbo\b/backtest.?overfitting' <venvs>/item_2/src/c98 → 0 ファイル
v5-pbo	opp_isaaccheng_obsim	103	結果なし	結果なし		0.002	adapter: pbo: 口が無い。候補 103 は注文の板の模擬器(照合・配信・Streamlit の画面)。 探した方法: grep -rliE '\bpbo\b/backtest.?overfitting' <venvs>/item_2/src/c103 → 0 ファイル
v5-pbo	opp_sigc	107	結果なし	結果なし		0.001	adapter: pbo: 口が無い。sigc は .sig の信号の言語と日足の価格の表(parquet)だけを受け取る。試したこと: 実行ファイルは 2026-09-25 18:28 UTC のリードの容量の片付け(commit 08aaad4)で消えた。消える前に打った sigc --help と sigc run --help の出力(opponents/attempts/i3_r1_scenekeeper_sigc_help.log)で判断した
v5-pbo	opp_pybotters	12	結果なし	結果なし		0.001	adapter: pbo: 口が無い。pybotters は取引所の HTTP / WebSocket の接続と DataStore。 探した方法: grep -rliE '\bpbo\b/backtest.?overfitting' <venvs>/item_0/pybotters/lib/python3.11/site-packages/pybotters → 0 ファイル
v5-pbo	opp_repro_15	15	不一致	2 回の実行で同じ	選んだ	0.001	.pbo: 0.3333333333333333 と 0.5(許容 1e-09)
v5-pbo	opp_repro_88	88	結果なし	結果なし		0.001	adapter: pbo: 口が無い。候補 88 の再現(一次資料 https://github.com/rmbell09-lang/tradesight/blob/8b2de128b5180d05e87a51a191685298e2e888e6/ を読むだけで書き写した)。 探した方法: grep -rliE '\bpbo\b/backtest.?overfitting' <read>/tradesight → 0 ファイル
v6-iter-count	opp_homerun	91	結果なし	結果なし		0.001	adapter: iter_ledger: n_trials は呼ぶ側が渡す引数(metrics.py 294 行・unified_runner.py 561 行)。試行を累積して数える台帳の口が無い。homerun の backend/services/backtest の関数(予測市場の bot の検証の部品)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_2/src/c91/backend/services/backtest → 3 ファイル(metrics.py job_runner.py unif
v6-iter-count	opp_mlflow	-	正解と一致	2 回の実行で同じ	選んだ	1.763	
v6-iter-count	opp_freqtrade	75	結果なし	結果なし		0.001	adapter: iter_ledger: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル
v6-iter-count	opp_pysystemtrade	3	結果なし	結果なし		0.001	adapter: iter_ledger: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_1/_dl/c3 → 0 ファイル
v6-iter-count	opp_luczinsritter	16	結果なし	結果なし		0.001	adapter: iter_ledger: 口が無い。候補 16 は yfinance の足の上の小さな事象駆動のバックテストと、その取引の分析(tradeanalysis.py)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_3/_dl/c16 → 0 ファイル
v6-iter-count	opp_polymarket_fill	95	結果なし	結果なし		0.001	adapter: iter_ledger: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_2/src/c95 → 0 ファイル
v6-iter-count	opp_mihircoding_lob	98	結果なし	結果なし		0.001	adapter: iter_ledger: 口が無い。候補 98 は価格・時間優先の照合の板(src/orderbook.py)と遅延の模擬(src/latency.py)とゼロ知能の注文流。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_2/src/c98 → 0 ファイル
v6-iter-count	opp_isaaccheng_obsim	103	結果なし	結果なし		0.001	adapter: iter_ledger: 口が無い。候補 103 は注文の板の模擬器(照合・配信・Streamlit の画面)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_2/src/c103 → 0 ファイル
v6-iter-count	opp_sigc	107	結果なし	結果なし		0.001	adapter: iter_ledger: 口が無い。sigc は .sig の信号の言語と日足の価格の表(parquet)だけを受け取る。試したこと: 実行ファイルは 2026-09-25 18:28 UTC のリードの容量の片付け(commit 08aaad4)で消えた。消える前に打った sigc --help と sigc run --help の出力(opponents/attempts/i3_r1_scenekeeper_sigc_help.log)で判断した
v6-iter-count	opp_pybotters	12	結果なし	結果なし		0.001	adapter: iter_ledger: 口が無い。pybotters は取引所の HTTP / WebSocket の接続と DataStore。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_0/pybotters/lib/python3.11/site-packages/pybotters → 0 ファイル
v6-iter-count	opp_repro_15	15	結果なし	結果なし		0.001	adapter: iter_ledger: 試行の数は 1 回の実行の中の遺伝的最適化の評価の数(backtest/src/engine.rs L280-L281 ga_trial_count)で、実行をまたいで累積する台帳が無い。候補 15 の再現(一次資料 https://github.com/Mendl-Labs/BacktestingCore/blob/f8d81ee0b4b65f6fbbf205d011ad2e815054fbc7/ を読むだけで書き写した)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <read>/Ba
v6-iter-count	opp_repro_88	88	結果なし	結果なし		0.003	adapter: iter_ledger: 口が無い。候補 88 の再現(一次資料 https://github.com/rmbell09-lang/tradesight/blob/8b2de128b5180d05e87a51a191685298e2e888e6/ を読むだけで書き写した)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <read>/tradesight → 1 ファイル(scripts/overnight_strategy_evolution.py)
v6-iter-dsr	opp_homerun	91	結果なし	結果なし	選んだ	0.001	adapter: iter_dsr: n_trials は呼ぶ側が渡す引数(metrics.py 294 行・unified_runner.py 561 行)。試行を累積して数える台帳の口が無い。homerun の backend/services/backtest の関数(予測市場の bot の検証の部品)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_2/src/c91/backend/services/backtest → 3 ファイル(metrics.py job_runner.py unified
v6-iter-dsr	opp_mlflow	-	結果なし	結果なし		0.001	adapter: iter_dsr: 試行の数は数えられる(search_runs)が、deflated Sharpe の関数が無い。mlflow は実験の記録係(パラメータ・指標・成果物・札・実行の識別子)で、バックテストも統計の検証も持たない。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_3/mlflow/lib/python3.11/site-packages/mlflow → 2 ファイル(pyspark/optuna/study.py optuna/storage.py)
v6-iter-dsr	opp_freqtrade	75	結果なし	結果なし		0.001	adapter: iter_dsr: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル
v6-iter-dsr	opp_pysystemtrade	3	結果なし	結果なし		0.002	adapter: iter_dsr: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_1/_dl/c3 → 0 ファイル
v6-iter-dsr	opp_luczinsritter	16	結果なし	結果なし		0.001	adapter: iter_dsr: 口が無い。候補 16 は yfinance の足の上の小さな事象駆動のバックテストと、その取引の分析(tradeanalysis.py)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_3/_dl/c16 → 0 ファイル
v6-iter-dsr	opp_polymarket_fill	95	結果なし	結果なし		0.001	adapter: iter_dsr: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_2/src/c95 → 0 ファイル
v6-iter-dsr	opp_mihircoding_lob	98	結果なし	結果なし		0.001	adapter: iter_dsr: 口が無い。候補 98 は価格・時間優先の照合の板(src/orderbook.py)と遅延の模擬(src/latency.py)とゼロ知能の注文流。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_2/src/c98 → 0 ファイル
v6-iter-dsr	opp_isaaccheng_obsim	103	結果なし	結果なし		0.001	adapter: iter_dsr: 口が無い。候補 103 は注文の板の模擬器(照合・配信・Streamlit の画面)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_2/src/c103 → 0 ファイル
v6-iter-dsr	opp_sigc	107	結果なし	結果なし		0.001	adapter: iter_dsr: 試行の数は --trials の引数で人が渡す。累積する台帳の口は無い。sigc は .sig の信号の言語と日足の価格の表(parquet)だけを受け取る。試したこと: 実行ファイルは 2026-09-25 18:28 UTC のリードの容量の片付け(commit 08aaad4)で消えた。消える前に打った sigc --help と sigc run --help の出力(opponents/attempts/i3_r1_scenekeeper_sigc_help.log)で判断した
v6-iter-dsr	opp_pybotters	12	結果なし	結果なし		0.001	adapter: iter_dsr: 口が無い。pybotters は取引所の HTTP / WebSocket の接続と DataStore。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <venvs>/item_0/pybotters/lib/python3.11/site-packages/pybotters → 0 ファイル
v6-iter-dsr	opp_repro_15	15	結果なし	結果なし		0.001	adapter: iter_dsr: 同上。候補 15 の再現(一次資料 https://github.com/Mendl-Labs/BacktestingCore/blob/f8d81ee0b4b65f6fbbf205d011ad2e815054fbc7/ を読むだけで書き写した)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <read>/BacktestingCore → 11 ファイル(backtest/src/engine.rs backtest/src/verdict.rs backtest/src/market_mak
v6-iter-dsr	opp_repro_88	88	結果なし	結果なし		0.001	adapter: iter_dsr: 口が無い。候補 88 の再現(一次資料 https://github.com/rmbell09-lang/tradesight/blob/8b2de128b5180d05e87a51a191685298e2e888e6/ を読むだけで書き写した)。 探した方法: grep -rliE 'n_trials/num_trials/trial.?count' <read>/tradesight → 1 ファイル(scripts/overnight_strategy_evolution.py)
a6-sealed-env	opp_homerun	91	結果なし	結果なし	選んだ	0.002	adapter: sealed_read: 封印区間の口が無い。homerun の backend/services/backtest の関数(予測市場の bot の検証の部品)。 探した方法: grep -rliE 'unseal/sealed' <venvs>/item_2/src/c91/backend/services/backtest → 0 ファイル
a6-sealed-env	opp_mlflow	-	結果なし	結果なし		0.002	adapter: sealed_read: 口が無い。mlflow は実験の記録係(パラメータ・指標・成果物・札・実行の識別子)で、バックテストも統計の検証も持たない。 探した方法: grep -rliE 'unseal/sealed' <venvs>/item_3/mlflow/lib/python3.11/site-packages/mlflow → 0 ファイル
a6-sealed-env	opp_freqtrade	75	結果なし	結果なし		0.002	adapter: sealed_read: 口が無い。freqtrade は足の戦略の bot とそのバックテスト(OHLCV の足と取引所の接続が前提)。 探した方法: grep -rliE 'unseal/sealed' <venvs>/item_3/freqtrade/lib/python3.11/site-packages/freqtrade → 0 ファイル
a6-sealed-env	opp_pysystemtrade	3	結果なし	結果なし		0.003	adapter: sealed_read: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'unseal/sealed' <venvs>/item_1/_dl/c3 → 0 ファイル
a6-sealed-env	opp_luczinsritter	16	結果なし	結果なし		0.002	adapter: sealed_read: 口が無い。候補 16 は yfinance の足の上の小さな事象駆動のバックテストと、その取引の分析(tradeanalysis.py)。 探した方法: grep -rliE 'unseal/sealed' <venvs>/item_3/_dl/c16 → 0 ファイル
a6-sealed-env	opp_polymarket_fill	95	結果なし	結果なし		0.002	adapter: sealed_read: 口が無い。候補 95 は Polymarket の指値の待ち行列の模型(fillmodel.py)。 探した方法: grep -rliE 'unseal/sealed' <venvs>/item_2/src/c95 → 0 ファイル
a6-sealed-env	opp_mihircoding_lob	98	結果なし	結果なし		0.002	adapter: sealed_read: 口が無い。候補 98 は価格・時間優先の照合の板(src/orderbook.py)と遅延の模擬(src/latency.py)とゼロ知能の注文流。 探した方法: grep -rliE 'unseal/sealed' <venvs>/item_2/src/c98 → 0 ファイル
a6-sealed-env	opp_isaaccheng_obsim	103	結果なし	結果なし		0.002	adapter: sealed_read: 口が無い。候補 103 は注文の板の模擬器(照合・配信・Streamlit の画面)。 探した方法: grep -rliE 'unseal/sealed' <venvs>/item_2/src/c103 → 0 ファイル
a6-sealed-env	opp_sigc	107	結果なし	結果なし		0.002	adapter: sealed_read: 口が無い。sigc は .sig の信号の言語と日足の価格の表(parquet)だけを受け取る。試したこと: 実行ファイルは 2026-09-25 18:28 UTC のリードの容量の片付け(commit 08aaad4)で消えた。消える前に打った sigc --help と sigc run --help の出力(opponents/attempts/i3_r1_scenekeeper_sigc_help.log)で判断した
a6-sealed-env	opp_pybotters	12	結果なし	結果なし		0.002	adapter: sealed_read: 口が無い。pybotters は取引所の HTTP / WebSocket の接続と DataStore。 探した方法: grep -rliE 'unseal/sealed' <venvs>/item_0/pybotters/lib/python3.11/site-packages/pybotters → 0 ファイル
