draw,null_A_futures,null_B_futures,null_A_1321,null_B_1321
399,3.9426145945672406,12.981707324645964,19.14841156958037,18.834988788336013
400,6.025075289861512,15.420608674288328,18.739743290853422,14.715509216492427
401,5.764359517911564,14.2404012158289,10.147539796492381,8.003568873599491
402,-2.6552752903011707,6.343175396506953,11.741244025638192,9.744136810937032
403,-2.1358476238983632,5.995578589178687,23.047477563392913,20.21696543642075
404,7.427414891975409,16.534176000001594,29.04134049930832,26.67531262821327
405,-1.000987051065362,8.177172503830109,64.02274711284761,61.89064527331274
406,-4.09530465582572,5.772016558340935,43.99906990207226,41.96827791878101
407,2.7341106265287634,13.416000908874931,25.088759733484693,22.128237005922614
408,-3.888728409509265,5.104584749877156,13.40159997428618,12.081182658918621
409,3.768454492557841,13.057686320180006,68.14102691153906,65.31262237329368
410,-1.1690274545245125,9.065300984672358,29.087362196548266,27.388621332916323
411,-3.0272007782244894,5.844592664299373,12.743836205830274,11.326425003854045
412,12.065362486682123,21.77193246237356,20.58792729662266,17.375827725051437
413,3.0491571752529545,12.264375559169816,22.3717438292805,19.888007892789993
414,19.84102633642467,29.16568641588268,14.288917507992128,13.229267455616347
415,8.599021290026528,17.612840662401602,20.219970546542175,20.830779175887677
416,-2.4727783851959257,7.732144056404769,21.42981018477715,21.776431811523384
417,10.417984391697512,20.191724034618357,27.31712115239562,24.93037623534844
418,-0.19795786791958084,9.655800067105918,13.790612937356196,12.541249099251035
419,-5.559185233720604,5.036796940562556,9.588551701513813,7.272837937240548
420,-2.3590138661498967,8.473845698970868,15.494750512095667,12.318886586139552
421,1.707941623549902,12.322023702205142,24.935094097856638,22.25637438190815
422,6.349634255123479,15.405663082757837,13.535756718321393,12.286803271307123
423,22.78515815143101,31.975961148480625,27.126277414316615,24.69917649156664
424,-3.2377276615819914,6.426725891557753,9.971892473283873,7.754395764246769
425,0.8071698019564928,9.621069944060434,22.899103595508183,19.484642836802813
426,-4.079594786983716,5.0115881420685024,17.785856622235766,17.613780115647053
427,-3.725306916906681,5.404624455116639,13.002126095657943,11.468537507584012
428,2.897268633480148,11.815848419572088,19.844394870110257,19.65298113791132
429,-0.7189493760371847,9.511212918605896,16.361309843523003,15.806373708036439
430,-3.640942827274797,6.69699265136151,23.4626152760445,24.281066786616204
431,-3.2499740337926704,7.653452966256939,19.135826841775884,19.363570136823558
432,17.35463555030266,26.378657854327294,11.449405883704193,9.413899579023468
433,-2.6135344458847674,7.569275960324537,19.7163179770307,20.09938985247029
434,-4.427701563096412,5.554644451191196,22.475071166214423,19.893547333832093
435,1.0042728619195873,12.335282229654672,13.763216577206135,12.614370280010926
436,1.3559870811278942,10.26519299349801,23.8295456958739,21.117138639173966
437,7.588477978416978,17.053613808620828,23.535194304793272,20.97304379316304
438,-0.8050751175627171,9.914351006958912,18.818404728959234,18.835996729308594
439,-1.8997277166009252,8.287089261463468,29.148949582240036,27.147452152702268
440,10.16779713912231,18.878737073025626,24.13440444026624,21.361768916261152
441,-2.3252846930566116,7.2553391732046055,36.66486084393353,33.48168612053469
442,2.6124914392521736,14.05853921621822,20.591858150805514,17.593823850847656
443,-0.6800855744796559,8.953341517779478,15.425831124338643,14.594676689044201
444,-2.034914311574735,7.317175432690279,33.90625069831706,31.82186243235986
445,3.867249803723163,12.888189990223848,24.263290954655666,21.435820678412668
446,3.601529847373122,12.576076957720558,30.30117154124499,28.13563439964001
447,2.390240581296895,11.359632987132377,60.86073637976408,60.401074643605995
448,-3.470501951120184,6.100965114778978,18.70590846771393,18.729745931729617
449,-2.1432863043860593,8.603709553113223,31.157932288818998,27.700930071294202
450,12.709264988975344,21.92468552020743,39.64996672533566,36.43055958799626
451,-6.843809871360565,1.9645178800996137,33.46284628273816,30.535539736789048
452,-1.3652391265799524,8.990758768588687,13.641460444222039,12.39552057675388
453,7.367837587020849,16.198038355855363,24.415062831238913,25.33184906872942
454,-2.599513256164185,7.52451862927634,30.371681945603726,27.448706618288043
455,-2.234439210395597,8.600379226036024,24.90766826960713,26.555528495060944
456,-3.251216051226637,6.191448824355909,43.457026098457575,40.55403091404422
457,-0.4561774522826079,8.119656910995607,28.198214564496453,25.668768098495086
458,-2.5372909488678133,6.636919095005764,15.019350446152853,14.209051046535912
459,-2.017184102327972,7.80525895082103,15.540007082065003,14.7671681552634
460,-1.2785772886294677,7.471101601860696,11.350505299990646,9.518356905064365
461,-5.199233177866448,4.55938620463394,13.031386010084558,11.244771690198021
462,-5.229242098241816,4.090900192909106,36.797033163659115,33.8249185559668
463,6.061355653172863,14.918583161359892,13.770350435548186,10.625998392526885
464,4.66406505975646,13.693116131260297,20.649786184308045,21.286882656354454
465,5.498774643037814,14.500685684706253,30.39320231682583,33.112667387616106
466,2.0599159736037507,10.433987336183332,11.7882738648888,10.114020187147979
467,-4.778149573618303,3.3312903796437383,13.881753455743283,10.251445346522232
468,-0.9571727755767498,9.005993048926571,17.096702747082677,16.780678301823478
469,-6.864493024205073,2.3294334580704366,37.375633647928325,34.54498362700956
470,5.415667461010238,14.011808258432136,45.36119723338086,43.325590242319244
471,22.107769779046265,31.120223925041657,14.177858991243339,13.109605160970856
472,13.59259057507546,22.462855615820665,39.18609684662596,36.48800620463647
473,11.130701955529519,21.18420606783147,23.86187991849306,21.12368169252308
474,-3.045524380783931,7.494461422436758,16.649496465465326,16.248949614966907
475,10.422025665128652,18.973341906304054,20.1708341906336,20.756754485553227
476,-5.3901199954190275,4.07772919641462,21.341397401264484,21.595350285769694
477,-3.7888396737071646,5.783779577155443,17.834402379749164,17.678574530963076
478,-3.949958002878979,6.1159549772918975,19.503753040373322,16.2231893945208
479,-2.463081846099955,6.612652138257412,22.933156499419642,24.141399164235832
480,-4.737086490374254,4.2066018243146335,12.701605393362255,11.157284646859601
481,-4.19258799943804,4.796474019960727,13.703936441874948,12.520203085775696
482,9.223271809763846,18.15752324735259,23.697386491010057,25.140560420264634
483,22.055179426078706,31.35337304977387,19.473123846936822,19.574486491776867
484,-3.5099430691102023,7.074098356172158,28.99462988606287,26.371519213353157
485,3.6551337960486205,11.876658870650614,20.741824489864797,18.04260483796467
486,-2.395087921245686,7.592050248599314,22.663903903015758,23.823342401048468
487,8.139253442386716,17.670393529307454,15.239325403393254,14.036729386475605
488,-2.639987090021723,6.708077562437294,16.811703858498152,16.01308429903456
489,3.091075891467621,12.43941953841225,20.49559429259272,20.45265246406217
490,-2.785349670728656,7.823160330080614,21.017897863557184,18.307060799452263
491,-2.25222692341579,8.033801240247183,22.790665413198436,19.79586955615954
492,3.901976806126196,12.479935159125105,25.013392048682316,21.143834464456422
493,18.511508161338046,27.503286897047555,18.94210639302743,15.283303526654274
494,13.820899069157587,22.981958719292386,11.326427811649207,9.501629551018638
495,-5.988276541654137,3.797790884613164,14.94404377174874,14.005021926969572
496,3.14936154434638,12.037689968784264,10.84700953957518,7.396096994021631
497,-2.2688678157692124,7.570849012845727,17.192706869185447,16.6927362937861
498,4.624059726994706,14.151493017101233,9.60930066882821,7.356357964332009
499,-4.485724789674274,5.192657037112403,9.59730822250797,7.339523441656972
500,1.2615450506640058,9.928336170660074,49.70863998448433,46.86594891517843
501,-1.8166777652595916,8.62131705630532,36.923606069578184,33.87214526639671
502,26.995651731832456,36.60277595015777,42.86007858961707,41.096904180140854
503,6.226336278042185,14.959554343659507,12.705835666012424,10.935436874016615
504,-0.2523047844122306,10.364571447401932,25.676286188964127,27.449167560509128
505,3.1973295618368067,12.18332425337239,11.174996766353948,7.7068428414014924
506,-1.7897375673499354,8.252041230578062,32.79164234557142,29.071924994742098
507,-4.43528597137444,5.073049643358865,16.880097999633737,13.864875999387621
508,-4.198631729088213,6.317453595603269,36.6017010366593,34.57502463496634
509,-1.955127421592607,8.248616252154903,13.104103579451142,11.507331248307505
510,4.379768892861026,13.461833741567478,30.727970232440324,28.207313593013865
511,-0.9244002807603992,8.641462053768775,16.08805973140091,15.513946745174817
512,-2.0326126305793153,7.9206718701513035,17.92534497586697,14.87376883125233
513,-4.2054622074574946,5.378192847835695,30.56752861459205,27.271852977897233
514,10.14160413325108,19.700968154159227,13.368687627008505,11.725877177322559
515,-0.5491570502934311,8.43578798077748,15.602257964087682,14.941554358458813
516,-3.4625227534445604,5.408108936754842,11.628274169934127,9.924407710765946
517,8.00804234191042,17.51962658472922,16.10620829113299,12.959620434210134
518,4.919716892646912,14.130107283449554,16.387082295803395,15.845417032949767
519,1.9797222470377436,11.668756266913007,54.57512778745824,52.40921564875579
520,9.518796618793553,19.130903646486786,20.79410371152976,21.36861741364885
521,0.6823838945138097,12.083931654971654,12.464530991181833,10.980979357720596
522,4.541234943245316,13.482664581540181,14.199159254607604,10.226433906597691
523,-3.3884223887036247,6.072299122371503,61.29409816893843,58.62231361843487
524,0.9654242200804478,10.974386267838376,14.019947024135357,12.898233392824746
525,2.660784317597489,11.870427914663182,21.472795841205567,21.72364741679098
526,-2.8335070146736885,6.486284959468443,23.72284826197739,19.73645181876898
527,-5.700872229508834,3.539364152812648,15.720903054131965,15.044904187764061
528,9.488196105292486,18.747524581469197,13.266355697467445,11.983470682863448
529,-2.6294001442507793,6.76103952817962,9.614233787036794,7.300473397014646
530,-1.9847349809699557,7.712228628428324,15.399235459235886,14.090610933828227
531,0.6515422735666725,9.590555900364265,26.675912108922258,24.311911417373803
532,-3.3676642064838314,6.8905851029715794,26.17138035036649,28.162402115586588
533,2.7506313386822203,11.912168573107758,16.19174435984722,15.713691157962366
534,-5.513940988492049,3.896501578201968,15.234348124928085,14.314942814317158
535,-1.8746248639816672,8.960004730323202,9.066883772317816,6.670493495032628
536,-2.423996035713285,6.785989874956425,12.699525717186141,11.260554819737308
537,-1.0403063217383726,9.092964967012952,22.483650270942885,23.012326730053694
538,-4.158764226905099,5.2463875057327805,34.92590217941901,32.92244608864282
539,-1.3962133139646382,8.968295577429693,12.236048116732087,10.474438055585953
540,-5.452482506069651,3.567580578776817,36.02846872188186,34.074329689494604
541,-5.606592900505555,3.990108156266608,15.580051256468277,14.546254896058421
542,-3.1657830619592775,6.739988685782516,43.79124387337971,40.53089752916377
543,-0.011540499253974061,9.930599577960564,37.317173591463494,33.32321691507323
544,-1.2289524499943718,9.443976433730278,23.38088821845414,24.64978608743055
545,-2.2700229358660566,6.988211257405731,17.136608930182987,13.872093182653293
546,8.230742650989605,17.803460065321367,16.850125399762582,16.40173604923735
547,14.938880128796276,24.912007838195155,17.034252807156427,16.74111313763647
548,-3.9618358419813275,6.417824758033758,26.701987720281195,22.559552543382992
549,8.887138882043807,18.417921170260097,19.984678128263685,16.97626676074588
550,5.384899313920082,14.537121523281233,15.962756651725707,15.416524273838705
551,-3.4883804472844764,6.34195548638337,11.534477230835646,9.834489072734371
552,0.99390712548129,10.215933119543115,14.491088199808221,10.815872918520082
553,4.812273083427239,17.156846232688725,16.030563608165536,15.46549737655133
554,-3.237898382836673,6.783008591733425,15.747874109516047,14.986494869890265
555,-3.1351228660860606,6.170665525167625,28.562449699728994,26.187704378316145
556,-3.157881009126153,7.070197645727242,33.768900841397716,35.63060542153825
557,9.790962078815388,18.964241060296462,13.810329792567495,12.622945139086974
558,-0.8507566297162845,7.884133131554488,47.813850259062576,45.0413026710291
559,5.162480128459628,14.12117308182873,34.30758250701984,32.377231621761844
560,-3.103960662287551,6.3347723992797,32.573845988337595,30.291781578773065
561,0.7138917656096243,12.24966048775922,24.492214073560838,25.805735729604017
562,-1.326016753259163,9.569381902806018,32.09039090928542,29.50507578015884
563,-3.7176866642873705,5.948328385049494,22.687460474622725,21.84384464077516
564,2.0522017038732776,11.603525012683308,33.6912094848069,29.72280859817976
565,-2.0016523571983322,7.667436749894393,19.014959009492273,19.13388214727331
566,-2.8406865206623064,6.8510240604952255,28.92334322656761,26.457589335072463
567,-1.6355957691389373,6.96980320559426,24.3041156602438,20.75273852155562
568,-1.9096526926704889,7.087984534679579,12.714689924626338,11.304434775423347
569,1.535805793227029,10.548848006679604,28.29809893448719,25.440668207722123
570,0.7256322091646652,12.388097441843756,35.50522554459074,32.70085114897408
571,-2.6429383418943093,7.666872701812459,29.384490128480557,26.883206653085793
572,-1.7495120670070456,6.923936449423086,48.70890476981466,45.46926978680267
573,-1.2972960549135646,7.425518711990983,12.799714171410983,11.085379721004223
574,-0.059804125110708005,10.291270796755532,10.913332638568615,8.759056710392123
575,-4.21915991427412,4.586303593106025,19.785531838253963,19.734957744311465
576,-3.6454035835262326,7.364374386649329,10.601339294160308,8.713849140221031
577,3.217812556320836,13.353724410294491,17.948557012848013,17.800785070257206
578,-3.110042050421855,7.283212294874176,18.11011143685593,18.05755040389492
579,14.273365126677179,23.545861174330113,13.247724465760047,10.309863324437831
580,0.6493034172949768,10.097234191307175,30.092979749944814,27.586238457615142
581,11.95460816203866,20.580698017404192,20.324581114507843,17.091955737843918
582,11.805612109072166,20.732367426552877,39.36180557189809,37.24628411737211
583,4.796540557038453,14.376714022594562,59.31525039586805,58.29620856346115
584,-0.3540779016757966,8.686258476306419,46.26663049439176,44.53716908429958
585,-1.8968097729422289,8.160431776618253,19.191299594599197,19.396235974868556
586,-4.002632427611122,5.84135947453972,29.12602018573999,30.9441852144368
587,2.249599663483206,11.374217991903354,10.87489113572061,8.966230155825958
588,21.347749631529858,30.37926549749525,19.214631655264025,19.38528890767323
589,1.5257364012410635,10.87519225015332,20.57245836038316,21.108531211858402
590,-1.8796519024839684,7.059985247595981,31.854491538860447,29.5211404453942
591,-0.8694092167307501,7.753840386356428,16.386529326867663,15.85176213350378
592,0.9639841273634066,12.632438870588807,25.73221437778458,26.860818242124612
593,-2.18006614897062,8.311450399831365,24.714452431006794,25.437032300501784
594,-5.566347927866642,3.6398079717363303,85.7384800960811,83.69590085623399
595,11.26366432462031,21.01275918842876,11.747878534048205,10.094821371221869
596,16.568354605103917,25.294175710301438,28.913243695027134,26.125875658272598
597,-4.8861578968242005,4.335444819197127,54.631011938002004,51.889584254457226
598,-2.486454237695617,7.780644891351811,26.699512076646627,23.195789797600867
599,14.828510822351188,23.89773153991214,22.225796475460484,18.93743091343696
600,-5.6368503999759065,2.466913383056476,11.21485217545392,9.523133972237755
601,4.745188923410416,13.684829744629907,31.602104177061324,28.328029891972434
602,-4.972002147984248,4.096823833573808,22.554038106401304,18.396119549802535
603,-2.7825857027837206,7.583406023127911,11.714934552530119,10.013705242995425
604,0.6665722438428475,11.133496624724014,13.559122082672861,12.083409186327716
605,1.9472184468608391,13.08588856707827,12.968651149740346,11.602526746030367
606,10.14792275409163,18.861675977897526,18.208063084023152,18.14881238479124
607,10.069069912173276,18.99549153325477,28.33505065908973,26.125727087641515
608,-2.073622308731598,6.892854100735211,18.007411578509643,14.826786637829887
609,1.5167764914201574,11.188758987673973,32.32160348857873,30.48766260050027
610,18.56979800295097,27.961264102634377,19.93744708307108,16.48171460908482
611,-1.9037722814213802,6.736228878080791,62.1391720113458,58.87184380350645
612,1.215115460598518,10.813541059687836,30.956597214585763,28.2208389466435
613,-2.228196181571657,7.959338839972394,68.27264045424288,65.39193647303426
614,-2.7518775492933356,6.780421713872175,20.796960619890786,20.827209678219795
615,2.1453071971498066,10.928763965822647,14.75477075877699,13.77660792575252
616,-2.9731544560273684,5.955807766252052,16.060092622801974,15.389140880197953
617,9.675058318547345,19.305787244803437,14.386954025716596,13.04145619895789
618,-0.7794735121865064,9.667202381611734,18.794422897395528,18.33931052568329
619,9.995271421812882,19.606524777600534,29.84798199334448,32.65713124946286
620,23.291787239349286,32.72678622435441,13.864691136664417,12.708072588506155
621,1.4067053959794584,12.340015030787814,19.44193577518065,19.7773156206787
622,-3.3454562819954434,5.635283564456751,13.95783475241541,12.856275372933432
623,-1.8739300899241929,7.246384594133111,29.407393249203306,31.202449239439435
624,-0.9741518578832309,9.962352803854884,25.565393621586217,23.04630376055359
625,-0.5270285052458822,9.473785014511662,27.469967696183293,28.318226827428422
626,-0.08203055827785297,8.903045179607526,38.01722101677749,34.46307518619033
627,6.4135853385748725,15.341556736177312,59.04196985885058,56.05256935849043
628,5.727134466216816,15.14123780769695,11.911752733314229,10.237080627908156
629,1.4390653432080966,10.273297974555495,26.967412351070603,24.029792272653886
630,14.959341782123909,23.914449812636512,17.62158158268898,17.44260795147569
631,2.0604397030316983,10.861866848956616,19.66766910210799,19.35031847865469
632,-2.3794541263443203,6.241199438946516,11.672169023133742,10.118815974016684
633,-1.5397131247083486,7.521055735608961,25.65518227643249,21.300557037651735
634,0.1831207444440021,9.26399850277697,13.475203834479672,11.858358703531959
635,11.871332597505733,20.782211901798796,16.329247933961145,15.76131700042379
636,3.7023366090502843,12.691987032990077,15.053703981407663,14.22857760930741
637,9.081708040194181,17.5858592968234,12.689941509424047,11.238416484282098
638,-1.1635120671620607,8.942650625031858,23.36047614923064,24.13693229665108
639,-0.4115241268132599,9.428808412860086,22.115490821302078,23.244194062383116
640,1.5341034494181591,12.221657092536933,11.488103766432062,8.803018430456074
641,-1.6344820431575966,7.957990720395866,21.99532699190286,22.69976666547568
642,-0.11133859040382366,10.60748406925906,27.426492916205063,24.348371868171878
643,0.15057159193253172,11.284192415035662,31.64601261387367,29.083319440455625
644,7.5455141219556445,16.652882426478197,12.09728474104303,10.186606688837628
645,-2.115705943553168,6.068171479760856,36.974427171010696,34.79019512157198
646,6.815454303225381,15.589473991901077,12.998293702991152,11.439584061760147
647,6.084815114393297,14.988636914647888,22.405059626789456,19.810899441827445
648,-1.9179427046066926,7.169211641137474,17.31360213313314,17.190750890413945
649,19.880678220499146,29.149590183412435,35.19658924852753,33.47525840916785
650,26.660653606260173,35.7837476894853,33.23443677131005,31.02311547769856
651,5.67475625345922,14.848097471069511,24.13010266440257,25.601106812326247
652,-4.021561935777489,4.751593710565849,16.084100252949455,13.023342325268262
653,10.572121187305378,19.495918948319645,23.7062322627061,20.99463643776297
654,0.8553071587846337,11.954857657900728,25.255311280014087,26.10668487833292
655,-0.5486292361003179,8.572699660184776,61.89122341259896,59.09217030592731
656,0.313082082799523,10.886629135125395,19.913420006889545,16.867594524496248
657,2.5973811538013405,11.187430746208172,14.147560377649738,12.990910885474594
658,-2.485837984510256,8.077362806708454,12.234924327162053,10.670287781895773
659,-6.525173099008227,2.8425173459404425,33.05934175396882,30.801299972075043
660,-3.463268884791847,6.460710623742216,19.29421075031068,15.924220350247007
661,-0.8285642217718262,7.995208804357922,32.60681826401289,30.471389959605002
662,3.879359098810446,12.72764960757054,9.133350635578648,6.823393750830209
663,-3.023139132026947,7.037860786016246,29.22038682443785,26.150567913865842
664,-6.338035637857483,2.3461751223423857,12.903828627303826,11.541280811850523
665,-4.694604047706756,4.209824810615258,10.909024727289063,8.638787567486913
666,-6.106664736399947,3.317599328239315,20.81812931138436,21.511749968583807
667,-1.9715979032235718,8.106549140253142,25.103163182629277,22.549626807606106
668,-3.1464986100237065,7.25853181512367,15.214171538403212,13.959476551413319
669,-2.0890145907517996,8.08751031621593,14.392222607111405,13.265380367251732
670,-1.1998249345028886,7.79089424435445,21.846947161712357,22.163299931707833
671,5.766516452260852,15.189619693017297,21.2288694572236,22.154697621496844
672,-1.1174484828446256,8.670544671727543,28.094836972035896,30.530277265940562
673,-2.983650073702473,6.02708300965688,21.442051311186578,18.689374428957453
674,4.122826169395029,12.76999373898075,22.22584314530229,19.65793196158864
675,-1.1568406965155753,9.229827843204415,14.798371377085004,13.441471073206117
676,0.6686376963561494,9.597921343912033,83.0652883790475,80.66581798248016
677,4.595897867517402,13.994215663623734,18.325544313423933,18.14217454357521
678,10.75223390967879,19.754380501525493,11.39991667202234,9.747966494109212
679,-4.836808769042451,5.264195353226432,23.285971912811924,20.351252656153022
680,-1.9290970983439746,7.070032006859735,18.23455646080099,18.21684649921286
681,6.2390576278810235,15.413520403171695,20.64995300745742,20.950359015465246
682,-0.20347853005245833,10.390925361762697,49.78564679786106,47.26119776309875
683,6.720428647184882,15.622687216580324,10.472177086883152,8.437039100780114
684,-5.236961240952005,3.6192377594039398,17.62783356460945,17.415078371728956
685,-2.6484283152685886,6.6002296615917455,14.516459910490813,13.589148088285587
686,3.692516423304604,13.217870150914615,28.376312466871973,25.151207145211416
687,-1.6655593736959107,7.7382613171572086,17.433707312515274,16.869104816868877
688,2.953621681025623,11.148428650719264,47.75348357545893,44.788384562250535
689,-1.1974171971236247,9.069661012582173,24.0622515054491,20.725308005128152
690,11.632683964994763,20.96377004533279,58.644772747570265,57.81002723000006
691,0.7940319809428075,9.356355201061964,26.498942228071314,23.35350090896503
692,-2.564593076013233,7.5222779726560285,23.376855163563327,24.411818841513927
693,8.343014501951,18.024444923123948,69.03138049094281,65.6775655263575
694,0.4882439725070598,9.637194099175963,23.03773738629202,24.32974357028293
695,-1.7683098608630157,8.94879487286395,37.1620798167389,34.539434595768675
696,-1.8223074279487241,8.932959214973721,19.728083626320288,15.90976842016191
697,14.504179115875663,23.66595819403091,15.609545462137563,14.742023675772188
698,0.385619277401645,11.220179824646578,33.79248494684147,31.619135788988594
699,-5.241603640802041,4.699211447803734,22.838905656625492,20.118661999269964
700,0.7264452013658419,11.57986142435043,14.876946615381446,11.395359217123596
701,-5.0725963568233,5.303596586361337,25.119136191978924,21.972007460984997
702,-4.591758025448106,4.736206674676568,18.327381207501432,16.996841873011437
703,-4.009663257305094,5.644606857282137,33.24673551159939,30.396890094870457
704,-5.445247483792996,3.9018986010168017,24.3080172026729,20.35727242912461
705,-2.967626050383632,6.548746835597946,56.43406805620182,55.62091179027665
706,-2.0602793581448045,8.007292348625574,43.67650320922701,41.36948765709935
707,-1.7398289856521794,7.52246558716029,21.539657695544065,22.265312640935676
708,3.7052806520549453,12.999731601253899,11.821016403198865,9.910856242817683
709,4.299213087335803,15.460117470499783,13.247169325330562,11.984674834964682
710,-3.5403342373694096,5.109057106311461,14.08597705415671,12.322206795468258
711,-3.2007784876559287,6.067895889521212,30.975217070146613,29.38330950894914
712,-2.8462597829919565,7.2602823334120155,8.22810587703056,5.35654832372153
713,-1.1121692963596608,7.526835042566152,18.19031816226943,17.334201338333802
714,-0.8019831061956988,10.065572964408553,23.731646023702528,21.961466150552532
715,6.55022980744165,15.563699675895132,53.20899978513355,49.40648685036017
716,14.046731155626725,24.532711996194248,12.883349227171676,11.498892713956469
717,8.955980501552942,18.19948369483066,15.310355915602821,12.268562157102913
718,3.3614240376043063,12.98663665985894,18.881970082502587,19.021870598757115
719,-4.2149065425046155,5.810738923940127,25.661421700345567,22.684109866198458
720,-2.1954280608749266,8.063767572498033,25.221914435157306,22.40593313553883
721,0.12019425331323186,9.264324342128466,69.39410349449354,66.46501600092397
722,-1.5769408076213058,7.058302656543599,26.03485037457845,23.168979274089303
723,2.180801519222193,13.04720458647266,68.9022243339457,66.06789201916494
724,3.582645913581163,12.520954258920227,32.31899058529826,35.91022021479521
725,-1.9598287585485907,7.375120456524054,18.980190261009096,19.141357419463848
726,-0.4542738404953886,9.858672827209823,9.073204373160001,5.672923169528502
727,9.404278571336278,18.169455446860002,20.098299164894765,20.591361351192464
728,14.108875493306005,23.11439186650392,37.68094564496721,34.32867241943373
729,-1.7180408543783807,7.865324305714172,16.57653445827131,16.140589777330987
730,-0.11801724762587688,10.366031255909133,43.6144738070587,41.60191751475396
731,-0.48118868812578086,10.66402469828758,38.900103764658326,36.23541494219946
732,12.957084779196132,22.86173954037989,17.419633525738334,17.167779134225185
733,-2.6847175487407,7.574256742845369,26.052910354178483,23.72088637724761
734,18.111203705431343,26.983688788020235,10.41541464522197,8.151072791202846
735,-3.7627440214450383,5.480601248246613,26.366980709636017,23.632114533740904
736,-2.393502504222049,8.071029546993937,45.462418315690094,41.91366006952379
737,6.0653473304271355,14.798437112295575,21.006414322756438,19.839328058934306
738,-3.794210920838445,5.482786782301018,21.668395939258126,22.628331172083623
739,2.070544869140406,10.700044979680728,52.97794135635434,50.40200954995718
740,2.4925809973107875,10.856743416159679,11.890256553062818,10.273683330105246
741,-0.4408178660471844,9.408527886444894,20.180547984814385,20.579859588158456
742,-5.861075311857755,3.524247347433246,20.273776942809242,17.412638554478164
743,11.833820289521249,21.48970483763192,20.309995836986204,19.877607216808403
744,-1.299589630396009,7.714782169416546,17.59653618011914,17.24488504796294
745,-2.865471004416703,7.51393434691581,48.10917375039537,46.54665243207835
746,-3.871742905193657,5.355202254988216,13.58322073790221,12.401305398454497
747,0.16145016694671926,10.868938235888171,34.06037557068913,30.78695434510235
748,15.261364572859375,24.720430819042235,17.32871965642748,16.47741946594461
749,9.162130573455105,18.68631487985777,37.096795425225814,34.90382321181183
750,-0.44730152917806904,10.332968196239417,15.882079775165055,15.29116329159351
751,7.122151272103428,15.975979082203956,23.451792414046523,20.880586575402933
752,1.6558048723370196,12.477521061917798,27.414206741937907,24.621553247736937
753,11.920033012176454,21.471218638733053,46.52815108137629,43.823965675438046
754,5.438423652340443,15.676806891392777,21.987841765233284,22.92831243476694
755,-1.8631919224464761,8.775626893796112,38.92614667383129,36.8628307133727
756,-2.544685772639631,6.595913343749331,18.25905849166518,18.24245397216613
757,15.840435084992055,24.795186588352507,18.873233149083084,18.93307475569161
758,1.1137212444408227,9.982753778807197,27.915825784129133,25.19300131608142
759,1.754818591470079,10.966798786259588,17.41330978240354,17.209174961481956
760,-3.918147238229152,5.028600172385524,56.64967333515005,53.21739192502265
761,-4.211035803944926,6.394606226851305,22.20500630382444,22.902742744331746
762,-2.6282427269087214,7.286606392506448,18.800381848628795,18.84650359974664
763,6.624860832937065,15.929418936203046,34.61638961715237,32.96845299343746
764,-4.8061413607185735,5.099738287449293,15.99372281774955,14.95321960029175
765,8.993785640360601,18.87292612338043,16.558182978506167,16.108342325850085
766,2.1461996160012076,10.881469835323555,15.346915154705933,11.799389457505452
767,-3.7521910106767686,5.866487274781827,15.983614743028118,15.435540214356607
768,2.9911167965508865,11.45703644721952,37.27582634566366,35.97241428111098
769,39.03677099931442,48.466383883381816,48.2384739204858,45.163391072260225
770,2.353906659207601,11.301666856682242,23.87395839583578,25.27514982951452
771,1.1730134071217848,10.103685011450457,41.33020040159836,39.28239350801401
772,3.634707498988185,13.662007775465234,23.27888429677524,23.811766528540737
773,-3.004137878253702,6.001065114168232,51.421971736479776,48.06506727938027
774,1.7414168147826519,10.294969658468617,23.376949847049577,24.679190503742205
775,-5.327515572989448,4.599483294293098,13.051797612349628,11.71851871640979
776,-2.4668206237509507,7.319168047300319,15.879168265181036,14.886564498720233
777,10.156542096017523,19.210521525757375,21.46740300067256,18.664753623339237
778,5.554791722334006,15.008239802854936,20.25888592595322,20.64913265918986
779,-2.8641419474563956,7.748596808232493,26.12157297991572,23.437139724635628
780,8.235202561337466,17.601448592879773,15.484253593502745,14.807551650990016
781,-3.127392797095143,5.633222221072364,50.31211668642503,46.808920432317606
782,10.871835383118782,19.885956252449112,72.79496129680007,70.2261446673875
783,0.7946377547160457,10.534772241612417,13.160173750461375,9.591686370722504
784,-2.556409319241306,5.866518243547499,14.154103755618245,13.093833512944151
785,-5.158454474871549,3.774491428945156,21.865299945748028,19.053651246846293
786,8.631173858676995,17.93499392771628,15.875508893866764,14.95119603822123
787,-0.27394085336916324,8.559908898510548,19.723139821757346,20.043733033279977
788,-2.2991969818606,6.427559821477662,64.23767682678718,61.89887435087914
789,1.2720236087666186,10.396248017766638,17.5120553749902,17.23864485978683
790,16.41245831666166,26.877898769869642,18.36018865818493,15.34897614722829
791,-5.042366339084871,4.532916683323903,29.248091478661024,25.270692000371124
792,-2.670564109589854,6.9738274145315255,18.161497277648838,18.00838645877932
793,-2.9845963672466227,6.124629876278141,27.47798392022941,24.550797871068713
794,1.4702330521200364,10.75268897867813,20.755868434891823,16.878590367867268
795,-3.059454055670654,6.252455800975766,24.983170522063993,20.977367474641568
796,-5.407706895501716,4.01261418484647,40.37645014083375,38.558065289615875
