draw,null_A_futures,null_B_futures,null_A_1321,null_B_1321
409,34.21556115621208,42.736764404087715,139.54860580145308,136.91598897385734
410,28.85646537479231,37.41942976497505,73.35771178397174,70.32723973309885
411,5.408308715173351,14.369178157916531,64.5665826680491,61.76155311765072
412,30.39101169279704,39.70953940705826,64.30411200679337,61.381970765943386
413,15.051887705758563,24.494554995662476,43.67514929854604,42.07815300917427
414,48.43514626241407,56.91061973571606,61.60558772511612,57.38273509237183
415,43.50878814492105,52.661476121249905,51.70978401567076,48.98947108548997
416,16.545128141010945,25.297334654427537,31.49609582928999,30.22302807273275
417,37.64223908866956,47.52075984556631,66.32622641565476,64.79829887100429
418,4.238290597564147,13.011266190475991,42.654839305095784,39.86193389499537
419,21.080582041316692,29.531060274827375,37.26308386733687,36.558532744982045
420,35.62369957090074,44.12029300129118,34.319515195572244,30.938017091243534
421,8.780383543942174,18.44133494782871,47.933720950322424,45.14462042826275
422,22.367091475486536,31.696713698002668,38.48666887952969,37.04476776636364
423,29.068626912266854,37.524829938834,69.89866004674172,67.19312662575219
424,10.939827293071003,20.002891384086766,23.440966957267936,21.982955460971432
425,8.715775284626005,17.880388680480714,206.7754253102502,202.9454109275327
426,8.340049735642625,17.396378117948217,57.11690766732781,56.046633531467855
427,18.55677956070618,27.267330962968295,34.70575091197423,33.649444415322726
428,9.013458468093232,17.807690560599326,37.30956659454624,35.122099678672015
429,5.817837904032568,14.431546154795582,53.927952093582725,51.64556361734411
430,31.59006620003693,41.333299100351375,50.93676834356627,47.19827282688656
431,17.197947768326095,26.120845241412837,30.420169328834664,29.33924207216878
432,42.664777987837006,51.76886380976693,55.287119900852474,51.474718549163114
433,9.631707198836093,18.867038913611406,71.7579785474939,66.42113555490754
434,13.037283979617683,21.510910839701914,113.0859999721696,110.4109817486208
435,8.76977300832544,18.99978047079673,55.64500352360906,52.599513821904296
436,17.86275161706187,26.390905249634116,58.01980280096404,55.61697098490989
437,14.571306787974848,23.784277462297204,43.615450867959964,40.79275168167235
438,26.083272091836534,35.07016820448762,40.36198791600923,37.9747700398081
439,18.42759773961399,27.412626361708856,88.96556590122786,86.4030107719256
440,36.28852975057486,45.47108623533547,50.97811035737169,47.898114133657195
441,32.11731796967354,41.39315549007548,72.70275307238907,70.31796168892951
442,11.18599762396839,21.527592652465987,66.34941878325961,62.886510982624856
443,5.899183474191693,14.85153442046842,40.22697381026227,37.547250814421474
444,23.67599725009022,31.942448437846814,95.7435478881179,90.45060292433428
445,31.680850105238804,41.23553916294036,97.59663871470032,95.08012892578343
446,21.82109084163961,31.118400858375928,61.531898335904536,58.32622080904715
447,32.700854225529454,41.7620090441554,100.45691929119711,98.57507853355891
448,8.664303472460553,18.328516065232247,72.86876956384204,68.55243994237927
449,6.331274281010376,16.618547733922746,122.77706740485182,120.31859690930916
450,34.67006442507515,43.36857099130839,99.36387282581167,95.90981751109449
451,14.179751819012717,22.805262310612786,68.64957911829362,64.91355487458367
452,14.619521038096009,22.96585986791226,46.635774673981814,43.62208343658794
453,21.718129069675772,31.03432312991978,32.630762022868495,30.015194645214756
454,9.950180571650636,18.87501800632849,51.5974854822251,48.39491242538598
455,30.220545477364908,39.57170651394895,91.05935132748039,87.29619569434554
456,1.6332819412134196,10.315067369151999,67.61521165440122,65.15557153039786
457,13.84257662977786,23.811910435392214,87.02217497762544,84.81106010442046
458,12.227715594860479,21.587044811663763,40.03900214589166,40.76686894792401
459,10.318170594846892,19.619561569260064,39.980896206166875,37.48666088485683
460,11.343515333708158,20.237191176717033,73.32219744945624,71.93118310002868
461,22.481752235275255,30.753279348753164,35.57658242262268,34.35905544966738
462,6.374822331154474,15.33932861916137,110.98152618394059,107.02523030299791
463,78.31541797599348,87.9588967754087,59.50124630419436,56.78669916155443
464,17.302910009305702,26.860074400162492,54.03909011730048,52.63239478305792
465,25.293409512458716,34.37596950308603,55.76905287907062,53.697989793957085
466,62.96306375820155,72.54993529382176,32.71781027471702,28.847977152470587
467,7.333520293714564,15.956995538623241,82.84267075324885,78.80629569989682
468,10.088494223749361,19.651820620855613,59.78762639479845,58.29325028606295
469,11.35443524926051,19.89163755765862,86.82145246720957,83.81650568723515
470,31.341768197131675,40.598062000309575,62.25306808060062,58.88940618597725
471,42.765451188136595,52.02999074350667,40.40115589915981,40.25980117769076
472,42.35639923368477,51.533540518043836,66.36960669630362,63.23978220461772
473,25.53480025884022,35.17414755397558,40.673262974201144,37.55159570599023
474,31.581768390803568,40.402793343378036,25.22842854960125,23.758468639206008
475,51.92889793440073,60.136831974672376,34.68729620253255,32.92175696642188
476,9.107000497489757,17.37390871359122,34.26846154777373,33.60887003991722
477,8.890860061479154,17.270160825394537,35.86236584963448,32.92042315269206
478,15.40807910890944,24.72178917583901,41.84996586657633,38.278214053150606
479,11.175003578887866,20.327867890999112,46.98771083420496,44.716287490027
480,26.0226518535449,35.12507677026359,44.15796634484,41.87790597221385
481,24.154393920516018,33.21189839607994,63.45051481864853,60.19769975355735
482,34.9533153265112,43.69966387298867,42.76329107777616,39.91477088370776
483,58.2759388522718,67.28503246866723,35.40918435974322,34.31068439298348
484,7.3151022769311655,16.41380007282099,72.53143982320807,69.76585030752129
485,38.75109471981366,47.841836060677444,60.110421014003435,57.33764037844549
486,23.955859071344168,32.755059370269684,69.54980568776519,65.16371581198602
487,52.75750881407022,61.251999569516336,41.20648598665657,39.17340136834954
488,29.512219676161845,38.00182228921792,93.31500728459989,90.51158092655035
489,12.18240639266046,21.684666545361654,32.57376502385761,28.351920885290173
490,31.09478399727075,39.871892807630914,157.65291204446905,155.09079365579058
491,18.920002963785777,27.423051268920698,58.38782709804376,55.225580824880396
492,18.002264157084003,26.443862037823255,65.9463705781938,61.83307292623623
493,36.6366193396335,45.46594162390494,68.9313176248988,66.47519803939093
494,38.47748989361701,47.69796532881502,32.0126134907534,29.398818647898114
495,15.69523301318775,24.55716719945398,209.336040233156,207.37557327469432
496,33.5620322643031,42.67141561862978,53.80066904080579,51.201163013162954
497,18.08725938197466,27.522816017260688,96.20912757644537,93.49758947212686
498,43.701530135455485,52.45681247821377,83.18582481018466,79.55211833708586
499,12.911484820389584,21.933917739890674,131.61363474275208,129.16704882252162
500,24.390722184635024,33.37614449774611,77.24185324880021,74.08064169905887
501,13.506011789558906,22.520321583117692,115.30984843699737,112.49254684454569
502,61.698597965279255,70.67247403594105,75.05520691092813,72.88986859008637
503,35.53294487529456,44.314691962210524,140.36623552655874,137.31779657750675
504,10.028078367973428,19.84869336701827,82.37533099765211,78.04763296562149
505,22.28882340362487,30.7941683298314,94.8379538271643,91.62829595427009
506,10.894939506268711,20.128289498905595,70.06196624273433,68.85817591453156
507,9.725284919276572,19.533018662516874,41.97255437770265,38.6617410194413
508,8.704226278958776,19.305754277012756,77.80106670803367,75.60070043582249
509,32.51345152045226,41.97170897751762,31.974864198427856,31.29057029632404
510,25.620799250596857,34.94349227439444,79.70283094395587,77.01352801153149
511,9.371486768996323,18.308730380370193,65.49797112275097,62.813291754428704
512,36.32931532762384,45.999455290125034,136.88878900244293,134.64714330642707
513,8.48897259403525,17.589472602943623,53.19424645248221,49.62633936918548
514,37.52513839961802,46.30240875241929,41.24195536762999,36.117617474014125
515,20.942823345828486,29.310139995912476,43.39384543075061,41.48520124167524
516,11.925398598772036,20.00170129070303,78.56905673148856,76.54204762860572
517,37.46395297645473,47.05528217647883,58.923491292443295,55.276985403038736
518,32.91561222723864,42.391903735386116,47.3088974376216,42.98273585106734
519,17.22825073261366,26.3259670705474,129.29009998191154,126.4050975250604
520,26.055767003710322,35.361499995296796,48.25789207589548,46.50092050009167
521,12.210552489336312,22.72420390580608,36.989592926462755,34.834563051296776
522,49.47348267962614,58.21840648635704,99.97358126852687,95.38414488183628
523,2.5392421175366833,11.729948463367403,93.0563346566425,90.74588715245902
524,50.68505634453941,59.93863339977713,37.50774800994699,37.403023587781576
525,15.602373937288206,25.013339686847882,37.12574387486738,33.74186606635479
526,9.863083096136016,18.86155771349741,78.39726389031578,73.3084622975727
527,9.169737256148382,17.700879566099466,39.897682504326134,40.192594889531264
528,49.210580694245216,59.14066474363083,48.06250780916976,45.036604273484556
529,7.437517503552783,16.748644129515267,63.541076867373214,60.29032928085558
530,10.879519500242646,20.95284001917612,84.0861680398243,80.05771484785399
531,23.28035898237225,32.73428200272553,99.20750999500503,96.37156301866293
532,24.659291586962638,33.85491138351777,46.61786414924308,44.71782109720054
533,12.643060734050271,21.497764830456447,60.97016318304543,57.6967414990412
534,5.486810896062122,15.822744636677498,25.16446104144126,23.38415525301577
535,20.77906692603029,29.76393900896062,50.205107537269086,49.02311283594918
536,13.089302857554996,22.1815411304432,36.28900389033099,33.5709550527375
537,11.249456166543983,21.813621006596414,59.46131414309059,57.83561235032168
538,9.574522805829915,18.72279494582551,65.11823390071336,62.317686905268594
539,7.9119543270039845,17.16773853054872,27.531231160361,25.98172434896586
540,3.2941998322588764,12.371013784193945,78.64204738753713,74.5727689198663
541,11.664300639013693,21.161572029225038,49.24401341539848,48.13578008133963
542,7.722881824747465,16.648162228713453,73.6066591138022,70.30523539396386
543,6.859571612717885,16.419719606297054,66.63465544213948,63.86578205261843
544,12.143480280875657,20.984768807517362,45.69098804056101,43.31399399283583
545,14.186227079682245,23.54922764898151,39.957747278529965,39.290170906335206
546,30.227421755353646,39.02069059134507,25.99080498576206,24.90616147909256
547,27.91935021165326,37.53426015728138,27.371178777285426,26.405197119274984
548,13.834255444745569,23.084142434233375,72.14022576059817,67.6241093875723
549,37.276145973054994,46.71456697425859,42.43493544407935,39.37553423106078
550,37.47450711263451,46.97319336805433,68.69325654037748,66.17449199724744
551,13.375925734722742,21.96226791698884,42.33713800255652,39.032771937314386
552,26.9448043088142,35.30203793878608,45.680544228308285,42.69614893671195
553,34.51387075687082,43.427043959618956,88.65504913790608,86.28855908499459
554,48.51985319994034,57.728357534452186,72.05360602980437,69.95585294018768
555,24.22259227987556,33.36204867791881,57.081320946105485,54.49524575645846
556,10.356585315367715,19.510267450828863,76.36177390944232,72.75575404394493
557,28.55363616908541,37.59834115100328,56.41276818657989,54.01582362525428
558,15.781176914629304,25.016062754205475,78.74013745871142,75.37053065011845
559,23.38002402659716,32.1459336433944,65.88755525184988,63.67893959772217
560,11.973294768381583,21.548893235139893,55.638693951853774,52.902877313646016
561,18.647878146481183,29.726124737719623,55.24414606016623,54.841567418564686
562,29.244149141816774,37.49064425431795,183.34403243823525,178.57602828131343
563,4.983215849823097,14.33776276727512,59.02436074996201,56.9416111689143
564,44.19991970088844,52.45723843871379,91.60103114831128,87.87773216440745
565,7.208445475307304,16.41319769840364,59.27501683384041,56.43346437773323
566,6.763871562939166,16.23620675752851,43.943392488534386,41.424413201704866
567,24.21118568444202,33.352910298548906,69.82943326698994,65.57863727500322
568,45.840523266065006,54.632472208723435,33.47292693147181,29.964656026441403
569,11.413117361596559,20.475589090563254,60.49807066500053,58.77345702969342
570,20.407359610750145,29.80080004345746,58.40516404961611,54.93861751543597
571,9.565471670476745,19.951777492611622,63.04939562414605,60.235824827243654
572,14.953254260772896,23.873008233322896,109.26310432285966,106.52430366109793
573,40.100065215370854,48.22779678302621,61.32111296810746,59.33157616518021
574,7.85491117328421,17.16929113858927,88.93016376728738,86.38756524921682
575,11.50211754169522,20.743529562912205,34.945050546297125,34.45054241171871
576,25.42324838670796,34.32551277449474,36.387529897958665,33.13890886867431
577,40.46954555854818,49.404067826380846,34.534952439897516,34.57339949778671
578,6.265708305782493,16.968507865416118,71.96400879602614,69.35034229776223
579,39.09004398370008,48.045023299242686,40.6026500923381,38.818264516550606
580,19.214765078983334,28.93681109717173,234.73701272777626,231.08646332712746
581,22.99500959524072,31.561713730316626,47.36058464378205,44.502884854491555
582,20.136454046441255,29.232316051490894,70.06276090941682,67.04153564381501
583,17.592762437018195,27.176161779951542,95.08646525058073,93.37323046746943
584,19.531630548193544,27.725717963451668,82.50806714222686,79.92253194365853
585,17.662377082102036,26.24168183190876,57.22466686587846,55.12630385218544
586,5.6198452950327855,15.161910475594242,39.0189494918455,38.60380986738628
587,32.309241478136364,40.76736996752722,137.70317741818994,132.89028461777343
588,43.775572739276484,52.40031972080103,34.697465084254084,34.17839123620931
589,17.336953146655667,26.757402083248746,46.87221097492142,42.58398912960983
590,17.518669782730097,25.950514701297212,71.3691841106592,68.93600361590015
591,10.781828679568893,18.976934588730014,85.56755365718124,82.8976725608362
592,31.84311000314553,41.059371188409514,156.4599483204133,155.51841464371995
593,36.23605446024074,44.76815205373917,60.632848217089155,57.47834976909561
594,4.315725688608443,12.820987970592004,178.30427745051247,174.90497648390095
595,19.306843803068855,28.828538636096933,49.351427664101514,47.64774973230335
596,36.17354903605344,45.15760472428641,51.57310095591776,48.160961161179515
597,3.482077413637903,12.439255748566195,101.98638046596925,97.96381258503446
598,7.191358217247602,16.68881094984045,43.10582604922875,40.23338488847432
599,46.89381088691174,56.693341038936985,93.47452417990023,88.44306607574617
600,2.261073839176593,11.24222643779355,42.4893808731054,40.09321229258028
601,35.84437029138078,45.557711932888665,57.50959970667795,54.760938110340014
602,17.789103596404964,26.83909051347756,56.52784839304805,51.83443909093299
603,7.105880556840125,15.987030469141514,28.12641843014826,24.922100174112508
604,17.549506770240054,26.068263321838906,80.83820754470422,77.37190851344404
605,13.011267328924893,22.192766003489556,73.73286356705421,70.4157527001144
606,33.371170468098,42.475964352366965,140.52595716124577,137.4034795617615
607,38.26185944599135,47.41128399243584,153.54754636227912,150.81205880571656
608,14.632652008724282,23.48080177364665,66.15207860046061,64.48593414870433
609,6.676275512844737,15.085764364494338,63.211875111662344,61.75275281528587
610,35.34619497251767,44.758045598103976,37.40504017723852,33.83017346396438
611,21.691961921409938,30.084771195064608,153.35560739982466,149.61507401261375
612,26.67297099566573,36.54769042753664,72.75615853314254,70.8059178171801
613,4.29861099457705,14.555176415348813,94.17367281876196,91.57928817299573
614,22.63389666635233,30.61455497843879,45.671167809017554,41.37445669789763
615,25.232771991171468,34.38274454233213,55.14330687298917,53.69804247414772
616,10.16822108729308,19.494174565639405,73.66552850175196,72.20192553481876
617,16.358619431578802,25.592316892800294,60.845880108735514,56.2996609724847
618,24.111887386256065,33.24007996303291,49.25002178639258,47.68681191968841
619,35.42564402107813,44.61874056939148,130.7302219353943,128.8705426837149
620,28.857694229305718,37.96299114187467,40.2522505701703,37.12875009377964
621,24.671591845985663,35.36306464560636,53.02928790921609,50.2455318120637
622,25.007996586450894,34.041503576095465,58.784219545448416,55.85170419788953
623,16.184335153901372,25.29564347439427,47.46124000837237,46.36782335833761
624,22.973776171877972,31.99882290543445,64.19839048035804,62.69273074090384
625,8.65760152131655,17.334115379589438,50.04282122950337,48.553436843953406
626,21.733556322591756,30.626390833695396,95.9634510884549,93.88672913949722
627,30.637013528242214,39.38546491117251,143.0503855064824,140.28665844692028
628,21.28216827445792,30.946702722234036,33.781582401133754,30.984303497003808
629,18.33564009153264,27.213788350512488,71.05731156564896,67.51486370379088
630,37.22222684622101,45.357089855479394,90.86723459329606,88.04973728338479
631,32.43087685468666,41.810359577589885,61.55352308191213,58.068107792269984
632,17.01806267940081,26.143796118949865,42.71990087195938,41.10780796574037
633,22.522123449926674,31.427141935260256,117.28403229634651,112.9326901017214
634,49.65173346386713,58.299156766577674,24.24146637551073,22.037368228788317
635,51.38485750079438,59.9501461079937,39.98112976254878,36.42627579958633
636,43.87894324696527,53.112660830218736,39.16875672629558,35.79630602054887
637,33.90211922336342,42.059282081694086,31.989453107131514,30.71850985600132
638,19.645771545075128,30.157608821672156,78.37760258527172,74.76123099071381
639,10.394359249716123,19.763163152600693,129.31385533319227,127.98890740396449
640,18.609908723506138,28.119865011197984,63.185044244851746,60.260275757010604
641,9.884406535846002,20.129576327632773,41.07582016546628,37.827892956144346
642,24.217872999121646,32.642289415608325,56.75392061853832,53.589813791740205
643,14.333551072290408,23.51467076105555,58.73341848506787,55.925651813247114
644,43.784078524130415,53.032350036301786,108.64023831591892,106.15867031815264
645,23.8662463459174,32.12171274446639,113.67700413177523,110.69677291578891
646,36.395582215047995,45.0461383053853,58.21857776903442,55.332513579172684
647,41.887016812055585,50.68817712730292,60.82306554655952,56.39994778318943
648,20.075017543263453,28.994244564273053,47.557651386025384,42.020455583678775
649,34.675498046304334,43.31060010891586,64.50829344107142,62.978839732413505
650,39.55155241874307,47.994372209215676,42.362299856618854,40.21041573176358
651,15.986220028541501,25.159875118470936,74.02401843825658,72.09136934586003
652,3.821944015564768,13.47430322882009,43.25720442548548,39.70458786008446
653,30.015092998039503,38.63817080074278,63.43466688652608,60.28489006379177
654,22.37237876250105,31.739253333627623,52.24418510114571,51.912327599130705
655,13.479261485428514,22.594216042151388,80.0010756659224,76.27246233278721
656,8.235335609994001,17.203356814385852,103.36015727776186,101.28071073171832
657,20.37038305458396,28.574035894013143,69.74593567751883,67.77074169786333
658,19.67544106544447,28.47548595526915,82.2295947698538,79.44195779225791
659,2.785368546902208,11.785944754132004,47.53314156415519,47.008717132490055
660,23.60690420531789,32.58276569271546,57.73661680014053,55.207066320314745
661,46.2884924023497,55.405178779250384,71.1232069681679,67.53614910564029
662,16.814057734617524,26.992846973765705,50.06158821201916,46.6584843549789
663,6.754767528903008,16.249874265531208,57.474328300823004,54.08891174443957
664,5.03287914859168,14.423710642668937,43.8283107957156,42.47619159078474
665,12.469498457641409,20.99211739870916,50.716494426839795,45.690764559261034
666,27.252341894510927,35.263219058308216,70.96391906911803,67.52245365482877
667,33.04199405725954,42.8965829287226,61.48048235751791,59.43135697244673
668,11.225368645030866,19.56781470897189,182.5371214529179,180.53498679863958
669,6.45381338057846,15.76514291224953,99.0813063494377,97.02229642384648
670,15.728864904097392,24.745096653764392,46.53548045648732,45.59250648875157
671,21.395309270193003,30.77864136858524,66.0094301513682,62.09975033914061
672,26.31002005689401,34.63360178364362,42.52598464019708,42.85588540052934
673,3.228128933553792,11.93654432917277,57.65780220039619,55.08805661831984
674,39.34092429518049,48.16473979644692,76.66225344454371,74.73713160303024
675,12.498947071416323,21.85780905509546,30.02235541372304,28.19752279015147
676,16.474845125454753,25.516243222317208,134.52202631789928,132.0685599362531
677,24.546160276154122,33.754222718016926,30.08129370248037,29.262214782934343
678,28.821106278795632,37.97690546816749,111.53379455157813,108.09328078557964
679,14.549689004656134,24.10958369791985,105.33570565208868,102.96969338779125
680,17.15619996669792,26.492094080247885,41.85342220953234,41.95705988444756
681,25.195116925839795,34.029898256223454,36.81547273226541,35.499151985449195
682,7.638207510080402,17.5276916986894,156.9668498645576,152.8723853125051
683,37.203227847533114,46.39008211482517,32.34327954034605,28.069024950194734
684,18.87611775703176,27.972814021393184,78.57536997562362,76.6787031069467
685,11.055988157657048,21.076693454945293,33.19455799588744,30.02021690913009
686,27.208331912637313,35.54117164006309,80.80427708042812,77.1785014553436
687,23.46303422766538,32.86734761568963,90.30725895152005,87.72964855540907
688,15.374466713813277,23.972329196801784,179.11951967558687,177.196694287907
689,7.544791364784081,17.62828477474637,52.499886592489254,48.255648621507035
690,32.498060964184006,41.31681673334729,85.20848415361192,84.16580297302036
691,17.579549420164227,26.439015339267538,85.40563994312079,82.86729556769569
692,16.474839086555036,25.295402505478325,54.734561037825664,55.22251321958805
693,48.46178813017023,57.99507592300101,125.2499665628518,121.60435650287857
694,21.502816229832597,30.77805459791742,59.29043612528806,56.70126409035214
695,17.063932391185016,25.882152360742783,63.7391273990189,60.89091349137489
696,16.41367930054716,25.41954828649782,95.52158775683267,91.87625879851868
697,69.78444610025772,78.93333048254065,31.372907447294526,27.900277837104923
698,17.17578473005401,25.61323594220394,70.8104279490377,67.5178953348784
699,5.986206434480269,16.02752344621877,76.87637086157922,74.7954134041193
700,8.864360305112703,17.911437230096706,86.99163316699742,82.93720092140947
701,12.311053382533762,23.317136422530297,68.58099452004483,66.70988990459959
702,22.90788913741469,31.787527559925365,95.7564475473265,93.61515395300319
703,18.71671007064988,27.987345293035474,81.68014791076979,78.70629889602301
704,17.016802593955795,25.105216591241415,98.61013463624688,95.77306488987337
705,15.371904442017653,24.83628184927351,87.74067459449826,86.15458910268279
706,6.510120100417644,15.8476445203532,100.45751148272772,99.07549148494097
707,25.10308843842491,32.9172965677122,98.63320287910369,96.2450369806143
708,27.411666110171396,35.6840667926898,45.8037583459718,42.67227681041338
709,18.120244719569264,27.694521877948354,48.49012939814075,44.83727088387088
710,8.90542317401136,17.897104786091806,90.29972676111197,87.35607884959366
711,14.162870264681763,23.70625579911951,62.44456969591239,58.68323479088672
712,6.225789384964136,16.070323629989506,56.4172417115671,54.00812125398011
713,15.54612144218679,24.81342987765144,54.701588518768034,51.544743911445075
714,19.57671934945817,28.318993242553308,54.554235193108326,52.90732261687829
715,27.697906365598826,37.01120330716502,107.4824551226244,103.99783479398522
716,30.21211232064506,40.55209709732859,48.21161668286883,45.454283401448635
717,14.794064510682,25.1215906959993,38.94778994752855,35.06503356184405
718,21.785407532923617,30.763480574221507,65.47229541750924,63.59432836214653
719,5.399804202863901,14.34797902590853,72.87466977062407,70.07860893442609
720,13.537557993855357,22.32450957431973,46.99644182035339,44.05705282056712
721,32.22435039136406,40.86622292455235,143.86262150079253,141.80563514851303
722,30.033014279064208,39.464427415043865,70.19826010496526,67.74040805129374
723,13.395564209139232,22.827169452856822,154.28334194962483,152.00223399730547
724,29.684266359502676,38.95245666761865,50.993403710294096,48.685437192242155
725,13.944072891331587,22.725257882532595,39.33998272815554,38.008055007700605
726,13.064373943429736,23.08547551765155,39.55798963851033,36.955117462516036
727,35.00089540432846,44.56357937128829,77.76604409311591,74.50910529536907
728,27.54150298170443,37.1359601411441,138.73311840693023,135.0318948004118
729,5.981593451694679,15.357755675480593,35.58324031812511,33.20632839873778
730,24.994267697575115,33.60859461580705,71.91513251904864,70.19908033388876
731,8.668304171534354,19.219797402169203,74.56184962974724,72.2466614897318
732,60.49727543832697,70.07750073557321,35.81775871480069,35.23340239281472
733,16.33497860826487,24.787348856441344,64.6865389278135,62.64425693426685
734,44.15996485694014,52.53587532676378,37.831071277596756,35.60052086583392
735,5.09940147632803,13.938740903592088,71.74120973888884,66.43862361463133
736,23.00703336973529,32.00453086699949,77.1343188361111,70.64412292055844
737,29.480723413795907,38.74304770023414,56.745059130923984,53.832193782821186
738,5.645860493893244,14.380214239615071,55.74777115802368,50.521459455001114
739,19.620198974499573,28.49616291810782,105.25700265939241,101.50621901714818
740,34.807131121757365,44.546883863098245,67.33136489003519,65.52462906603085
741,13.65504931083672,23.02669219746987,102.40151899923025,100.38317893961462
742,4.549365189997284,14.763444747637369,51.31489732803393,48.005898517833444
743,34.82910874334431,44.48689469880767,46.257873527381435,41.07291434274981
744,6.198026035089826,15.98670289439907,44.55848037163824,41.70341762589214
745,11.057018453407286,20.314497480785043,79.3491025990094,76.4184640570863
746,10.77150045524954,19.13375110952219,21.093456823161358,19.521725866722775
747,13.201428200064495,22.09699128170588,81.10183429308991,78.89749388669678
748,65.97033518867467,74.7712735910086,43.27118367062602,40.31011526696186
749,37.16008565521911,45.88082243839897,69.83760291945846,67.5219547151731
750,14.904237565831682,23.891999768522517,68.11962016039004,65.5238681742926
751,41.28018040411024,50.78496644205254,103.45373133856455,99.82842030920199
752,9.154980530977598,19.448190536113664,78.54531951023857,75.66270676845456
753,21.617200639795396,31.028496803305426,129.06626403486453,126.52464558288821
754,34.9074590899042,43.69589436267544,37.72844201264282,34.345208745145385
755,23.24346511415679,32.033178892946715,70.27078602922965,67.92223577238371
756,23.49575725239795,32.59970170891027,53.384237582319464,51.99827584352096
757,44.64413814524775,53.58686929441889,55.35091336006887,54.56030001982056
758,8.349274372968662,16.852085720308224,67.69818200395514,64.5296239648731
759,29.00949822984838,37.87834326158656,30.580534819460116,29.72842365626119
760,51.74013153915125,60.7741550192508,73.89551914216693,70.1803513091062
761,9.703995120788527,18.52561492268967,55.095181483538425,54.77326191559906
762,15.009117048047449,23.89895989918589,72.24708540906316,69.04701334642083
763,46.946544812175866,56.63460030095768,50.48446445153713,47.83698269070763
764,17.00937069622924,25.933742782914837,50.44402186562798,46.132821070087246
765,19.810441306042197,29.009162421901244,36.17618285511962,36.18794673646003
766,21.267823348270365,30.9648857557779,62.74954349158543,59.511469806157535
767,4.978019041173295,14.68033918893084,41.991763001768646,39.72282189074346
768,9.982883139356522,18.23654354300534,137.51010539799202,135.18946963362015
769,85.24094128571662,94.6907412943234,116.82205779680798,113.58729186310396
770,22.784255525282724,31.59453287896688,37.72515520563267,37.311437284073016
771,39.846203627735264,48.81400197449535,80.66756054344737,78.1132729184383
772,40.044606547478786,48.9675923736017,42.374323249175355,39.3331380279819
773,9.397758928444837,17.946511555951737,89.03475957093964,86.25317084692412
774,26.32693482363693,34.728668689714574,36.25614278013222,36.20854665165937
775,15.809207352661215,24.694498850406983,27.54668754508613,26.71545675865915
776,21.59860724004382,29.8365736387955,26.378249759926693,24.36495276025053
777,46.06380289220873,55.05743767856651,90.994430177945,87.0210592701844
778,33.26832331518,43.58202565058486,34.08609912695722,31.089771066676864
779,16.184786352019795,25.317497155841103,62.76290386464918,60.01686655345247
780,42.72604917155961,52.35462122908813,43.65013102047704,41.26721559075773
781,4.976686869585986,13.995867081896112,148.2680359073041,144.97675390058066
782,36.104611726467475,45.060954208322286,125.51302784861412,123.34907007022741
783,40.590802361810695,49.04081839169096,48.34111813223968,44.3797728274735
784,5.3224335505861635,14.119830170132737,42.647101343223234,38.35544810912401
785,14.55393269361805,23.4129945661539,99.744447192408,98.50916377534205
786,38.54209549448638,47.72581445919531,40.99779702978949,39.48477762697755
787,14.353171742573087,23.168161091303713,72.64853978434812,70.29934307222415
788,6.667027880145611,14.760075681577547,88.24535677239055,86.29551161805634
789,10.456259626044522,19.62745983105132,73.07732126196437,70.30870348783654
790,40.751650831514574,50.639910031556475,44.951499339276374,43.024945983715966
791,13.128433503211102,22.25905881126031,143.359601078908,139.55628041636547
792,21.97041478168489,31.15408035799384,58.98169640737117,55.55305151705931
793,13.138049766327137,21.318265562437062,92.28951587337485,89.04789097782141
794,59.88767110518682,69.39651410219867,53.271147933910505,49.58510853863878
795,9.446058552563215,18.4020004075429,48.95793913381192,46.267430653235934
796,4.37769995079356,13.993383057894318,84.1308382013068,80.50274795015775
797,6.446438398973979,16.153363195185115,92.68350483083809,89.83661065370778
798,17.227497273959045,26.672910427968876,82.58627075692455,78.33345122412655
799,5.149552002405234,14.534842577803161,96.21915657801418,95.32285643868497
800,18.741578592049144,28.144751111324958,47.36103341113328,48.603506308635886
801,20.602928863972085,29.983254005391714,45.84280634202846,42.798678859899745
802,8.723596447079483,18.382984002176915,82.9433469923584,80.16888315398079
803,1.9058083495367,11.617049432763169,86.610982157452,84.36580296201396
804,11.556389125559425,20.078247553853494,40.259402481341624,37.68224504950871
805,17.743922332566846,25.611727515371648,95.61381941990616,93.61846669607131
806,7.256477385447144,15.731763131397674,71.09622569131018,67.46787874426913
807,9.486517825198973,17.996783705013794,86.27602272544782,83.3502154815182
808,50.3347287540768,58.22973153349119,53.47580771051009,53.68930949064207
809,27.15734375657512,35.977788320690365,47.81877989889296,46.53200764803789
810,21.414835218661377,30.512863260595417,115.93182998287188,113.78092316847095
811,18.226989204532185,26.92307599065169,36.51492454825265,34.00523362141376
812,31.520190598536104,40.067527803677095,78.26911627587577,75.31331610202537
813,29.861042463368793,39.290495906264724,41.95354521733783,38.94601063145102
814,30.245323761238655,39.554207651416895,38.86872330145489,35.89918316951386
815,16.432086076197855,26.836911220199614,48.86968852329554,45.04531585233542
816,4.998500565636921,14.400712367060153,159.4494350368578,155.48223980308543
817,18.293406698441864,27.59658581171895,121.92589653276862,116.96272648835065
818,51.47687766524599,60.112542796301874,89.38687536792358,87.15519511603948
819,12.464585268093751,22.1502113465865,72.7460269902682,68.90328992473346
