draw,null_mean_quarterly_bps,null_mean_monthly_bps,null_mean_best_of_2_bps,null_sharpe_quarterly,null_sharpe_monthly,null_sharpe_best_of_2
239,0.12347656025054844,-0.3579516232041624,0.12347656025054844,0.0176023266111043,-0.04827987372944703,0.0176023266111043
240,-2.30172442983788,-1.841060817278412,-1.841060817278412,-0.3281977814241404,-0.24835287841584547,-0.24835287841584547
241,-0.26653020051691456,-0.7824452699619873,-0.26653020051691456,-0.03799557315812043,-0.10553695411659507,-0.03799557315812043
242,-2.0576142112837625,-0.3098169269979856,-0.3098169269979856,-0.2933774768707578,-0.04178749592903656,-0.04178749592903656
243,-2.909326539944589,-3.0195020975540867,-2.909326539944589,-0.4148898385596555,-0.4074183053070976,-0.4074183053070976
244,3.432445664526318,5.077091067466909,5.077091067466909,0.4895587356539316,0.6855250484719038,0.6855250484719038
245,-0.8594578726866388,-1.368595737765188,-0.8594578726866388,-0.1225246285813939,-0.18460722044904426,-0.1225246285813939
246,-1.4084633950640864,-1.2427345009212671,-1.2427345009212671,-0.2008015998583567,-0.1676277371573793,-0.1676277371573793
247,-2.9938639214245675,-4.074927065574722,-2.9938639214245675,-0.42695443741167116,-0.5499981790044267,-0.42695443741167116
248,1.0714721700041185,1.301570533210775,1.301570533210775,0.1527521013551711,0.1755650059151917,0.1755650059151917
249,4.673883301589584,4.3957630500945015,4.673883301589584,0.6669043471098549,0.5933693987973105,0.6669043471098549
250,3.102470672765529,3.6229025897211384,3.6229025897211384,0.4424551903720021,0.48891657395766985,0.48891657395766985
251,-3.003681668025479,-2.7156829529889737,-2.7156829529889737,-0.4283556089747786,-0.3663975687636131,-0.3663975687636131
252,-5.787304537961504,-5.779265044012965,-5.779265044012965,-0.8261821703393806,-0.7805843757258364,-0.7805843757258364
253,3.547110230364419,2.622140395523575,3.547110230364419,0.5059300659371384,0.35376949323198087,0.5059300659371384
254,-1.6178056206886993,-2.1262247885364496,-1.6178056206886993,-0.23065323379839311,-0.28683411576603024,-0.23065323379839311
255,7.38635553881051,7.265299896974084,7.38635553881051,1.055399511619373,0.98209684102653,1.055399511619373
256,-2.2582752568794433,-0.4620467448693236,-0.4620467448693236,-0.32199976893697985,-0.06232025985216648,-0.06232025985216648
257,0.9143195439945606,1.5352616738640297,1.5352616738640297,0.13034626338668193,0.2070926591994999,0.2070926591994999
258,2.63476369872763,2.5025080776854773,2.63476369872763,0.37571117016411815,0.3376204774168592,0.37571117016411815
259,-2.249048089173247,-3.2362883497997403,-2.249048089173247,-0.320683535935161,-0.43669385044345504,-0.320683535935161
260,-0.24324654009841998,-0.3632585828086526,-0.24324654009841998,-0.03467632210585011,-0.048995674780973095,-0.03467632210585011
261,1.2385160046127965,0.561310131464744,1.2385160046127965,0.1765692158098894,0.07570909723855232,0.1765692158098894
262,0.41118204320809504,1.2374570108921412,1.2374570108921412,0.05861685450657678,0.16691578514296254,0.16691578514296254
263,-5.305148099082356,-4.260217127123948,-4.260217127123948,-0.7571794140026618,-0.575044231344009,-0.575044231344009
264,6.2889603967061465,7.19574654719858,7.19574654719858,0.8980274760882023,0.9726537570236459,0.9726537570236459
265,1.3489578316873383,0.7725663637473571,1.3489578316873383,0.19231668874470795,0.10420441097016978,0.19231668874470795
266,4.1340260829194655,3.5237122017810756,4.1340260829194655,0.5897550608293898,0.47551655100524665,0.5897550608293898
267,-0.1363138737142095,0.1642888653126762,0.1642888653126762,-0.019432365618991452,0.022158894085219656,0.022158894085219656
268,0.6345482901869343,-0.30767713738350133,0.6345482901869343,0.09046015450480288,-0.04149888303273939,0.09046015450480288
269,-0.546680811379904,-1.744569282855914,-0.546680811379904,-0.07793357099938356,-0.2353330889744755,-0.07793357099938356
270,-1.0608415773411208,-1.6985599455608411,-1.0608415773411208,-0.15123642944707036,-0.22912515571674832,-0.15123642944707036
271,1.8022346844593453,1.27991465393307,1.8022346844593453,0.2569544273800236,0.17264350441217102,0.2569544273800236
272,1.749140987458967,1.6723022174761386,1.749140987458967,0.24938258615644676,0.2255823161310121,0.24938258615644676
273,-3.455338891625764,-2.8344622894085765,-2.8344622894085765,-0.4928272033809779,-0.3824337286035321,-0.3824337286035321
274,-2.039597997059928,-0.40971985155477353,-0.40971985155477353,-0.2908077946800269,-0.05526237152870247,-0.05526237152870247
275,-7.051256625781891,-6.9666957592643906,-6.9666957592643906,-1.0073124769121404,-0.9415644654043308,-0.9415644654043308
276,-4.480472431443531,-5.176122606848816,-4.480472431443531,-0.6392592373397823,-0.6989263623969865,-0.6392592373397823
277,4.679315000697505,4.114717050931127,4.679315000697505,0.6676808151886986,0.5553762678474171,0.6676808151886986
278,2.050144197855497,1.3759607327911658,2.050144197855497,0.29231201368709564,0.18560082732202654,0.29231201368709564
279,-4.8440380070563585,-4.894063184789144,-4.8440380070563585,-0.6912305751566616,-0.6607614756393989,-0.6607614756393989
280,0.4229122459062388,1.303345802322985,1.303345802322985,0.06028910120031949,0.17580450074564677,0.17580450074564677
281,-2.0162631481384565,-0.7782167917651697,-0.7782167917651697,-0.28747954238739865,-0.10496658401418174,-0.10496658401418174
282,4.619119558758513,5.863030923819234,5.863030923819234,0.6590760807481423,0.791930735541277,0.791930735541277
283,3.0520981827360942,3.4912734119442397,3.4912734119442397,0.4352656826446517,0.47113452323420596,0.47113452323420596
284,-0.0445137828441453,0.0025436905417889656,0.0025436905417889656,-0.006345704030496304,0.00034308658443257833,0.00034308658443257833
285,-5.824780034770877,-6.300042664364919,-5.824780034770877,-0.8315473871086161,-0.8511486100824546,-0.8315473871086161
286,-5.496798065729864,-5.825748347589546,-5.496798065729864,-0.7846013887972909,-0.7868805177374102,-0.7846013887972909
287,-0.06767500614302752,-0.12654600257332177,-0.06767500614302752,-0.009647474980994932,-0.017068218072326082,-0.009647474980994932
288,2.192525137557039,3.629903673384795,3.629903673384795,0.312620824368971,0.48986242345740544,0.48986242345740544
289,-0.11161345154442182,0.39632413836030167,0.39632413836030167,-0.015911167214670882,0.05345555457380575,0.05345555457380575
290,-0.5832996491509421,-0.5222942562863045,-0.5222942562863045,-0.08315401417464093,-0.07044654010050842,-0.07044654010050842
291,-0.6339150907990622,0.26301455305132265,0.26301455305132265,-0.09036988358687283,0.035474844264467745,0.035474844264467745
292,2.9452456466612196,2.848148006168468,2.9452456466612196,0.4200158755797721,0.3842814958223985,0.4200158755797721
293,2.8587774942003397,1.6422340112781444,2.8587774942003397,0.40767618360380614,0.22152539346150601,0.40767618360380614
294,0.7961549445691831,0.6723207188178861,0.7961549445691831,0.11349963839071318,0.09068264315602996,0.11349963839071318
295,-4.367462120817763,-5.951708173620377,-4.367462120817763,-0.6231089779523684,-0.8039438856676805,-0.6231089779523684
296,0.9170569708935221,1.656174191699602,1.656174191699602,0.13073654120611777,0.22340625206177164,0.22340625206177164
297,-1.77201974527475,-0.07385181200551522,-0.07385181200551522,-0.2526453679201307,-0.009960948981122543,-0.009960948981122543
298,-0.16718471680123614,-0.10250634039133714,-0.10250634039133714,-0.02383320008272202,-0.01382580352533989,-0.01382580352533989
299,-1.1693908415183827,-2.337501396077071,-1.1693908415183827,-0.1667132065824771,-0.3153484139096182,-0.1667132065824771
300,-4.147691795336144,-4.818754878884469,-4.147691795336144,-0.5917074223256859,-0.6505739349985139,-0.5917074223256859
301,4.517217440579194,4.997701514852382,4.997701514852382,0.6445108961946017,0.6747829865529099,0.6747829865529099
302,1.0928198614870341,1.674232205441222,1.674232205441222,0.1557957921476717,0.2258427195679674,0.2258427195679674
303,3.99466701321836,2.7170913884379346,3.99466701321836,0.5698470097966004,0.366587711082103,0.5698470097966004
304,4.693277607705293,5.253030234606142,5.253030234606142,0.6696768100314886,0.709334977575818,0.709334977575818
305,-3.7813933823431074,-2.695872558115913,-2.695872558115913,-0.5393853434601122,-0.3637231350768951,-0.3637231350768951
306,-1.7886094794306957,-1.261269929972216,-1.261269929972216,-0.25501128135620116,-0.17012824121880818,-0.17012824121880818
307,-4.765771101598236,-5.445583404123577,-4.765771101598236,-0.6800404987055906,-0.7353996411371957,-0.6800404987055906
308,-0.4062026502315099,-0.33189586277705246,-0.33189586277705246,-0.05790699753484051,-0.04476548576964016,-0.04476548576964016
309,-2.9819589040904786,-3.486621948679753,-2.9819589040904786,-0.4252553882182214,-0.4705061857169384,-0.4252553882182214
310,-3.125073706839525,-3.342638128966562,-3.125073706839525,-0.44568134282298055,-0.45105754809531307,-0.44568134282298055
311,-4.212747331351691,-4.3166057864984095,-4.212747331351691,-0.6010020127057882,-0.5826673832256065,-0.5826673832256065
312,3.0179298873133287,2.6246956769257532,3.0179298873133287,0.430389108441421,0.3541144411218213,0.430389108441421
313,-0.2336850337485055,0.545049066466954,0.545049066466954,-0.033313262914803694,0.07351576142372951,0.07351576142372951
314,5.416916499987717,3.428243648083477,5.416916499987717,0.7731707677956682,0.46262043736192504,0.7731707677956682
315,1.39646845706496,1.9547954877006728,1.9547954877006728,0.19909122482708058,0.26370006570097276,0.26370006570097276
316,-3.465176789747283,-2.3857438770921227,-2.3857438770921227,-0.4942317809132734,-0.32185979660876085,-0.32185979660876085
317,-0.8652605164739031,-0.9391629243363845,-0.8652605164739031,-0.12335190765873358,-0.12667660892986757,-0.12335190765873358
318,-4.408245472941466,-3.8102579962233722,-3.8102579962233722,-0.6289370751984673,-0.5142304879498665,-0.5142304879498665
319,-1.936343752791897,0.022433952893459338,0.022433952893459338,-0.27608092695362113,0.003025835221340264,0.003025835221340264
320,0.4429386964730138,-0.058744062855464234,0.4429386964730138,0.06314405809046315,-0.007923252634036097,0.06314405809046315
321,0.08223389026828602,-0.9221356282099412,0.08223389026828602,0.01172293165791444,-0.1243797603300843,0.01172293165791444
322,-3.5632820211823333,-4.576258996013439,-3.5632820211823333,-0.5082391414761274,-0.6177758739261611,-0.5082391414761274
323,2.6467327818788045,2.742452483241007,2.742452483241007,0.37741894017001226,0.3700115538668983,0.37741894017001226
324,-2.987410415514256,-3.0419798015865207,-2.987410415514256,-0.42603341005716877,-0.4104535404733628,-0.4104535404733628
325,0.3592393760120835,-0.15696781903608473,0.3592393760120835,0.05121198031817518,-0.02117144657307275,0.05121198031817518
326,2.08833448775389,2.3136412890477813,2.3136412890477813,0.29775921601916244,0.31212803665956995,0.31212803665956995
327,2.697085515267323,2.229144619814843,2.697085515267323,0.38460350817381855,0.3007239528839567,0.38460350817381855
328,-0.5704032687593213,0.9372490245702576,0.9372490245702576,-0.08131548134255213,0.12641843841674197,0.12641843841674197
329,2.1018173626875707,3.2058833613885778,3.2058833613885778,0.299682347447247,0.4325875552470669,0.4325875552470669
330,-0.7905432166310207,-1.4569290495406344,-0.7905432166310207,-0.11269958962393081,-0.19652438195451757,-0.11269958962393081
331,-2.594724321136192,-2.530847526346088,-2.530847526346088,-0.36999837950986286,-0.3414458719469353,-0.3414458719469353
332,0.15754965389747222,-1.1237515199000274,0.15754965389747222,0.02245966019354951,-0.15157678870819888,0.02245966019354951
333,-0.8419487009104492,-0.3195479774744315,-0.3195479774744315,-0.12002836386899639,-0.043100011865263355,-0.043100011865263355
334,2.757102038092537,1.2750066048223818,2.757102038092537,0.3931672747677921,0.1719813834611307,0.3931672747677921
335,0.255160257125555,1.6898650053566735,1.6898650053566735,0.03637470640478091,0.2279519813720651,0.2279519813720651
336,-4.23221017687226,-4.587951052282955,-4.23221017687226,-0.6037828261222266,-0.6193570343789502,-0.6037828261222266
337,9.294766234577473,8.63845380557148,9.294766234577473,1.3298774079472178,1.168788011356383,1.3298774079472178
338,-1.4189471381040444,-3.4758410011425145,-1.4189471381040444,-0.2022964974669835,-0.4690498637701381,-0.2022964974669835
339,2.9942926291183474,1.9122594153426988,2.9942926291183474,0.42701562160330064,0.2579602137211683,0.42701562160330064
340,2.4890423576440996,3.520751645284278,3.520751645284278,0.35492046568801916,0.47511661593941823,0.47511661593941823
341,-5.206786165936297,-5.130705925124353,-5.130705925124353,-0.7431081921954601,-0.6927801965947521,-0.6927801965947521
342,0.31685020292604055,0.7400412925757188,0.7400412925757188,0.04516906505981922,0.09981719610634289,0.09981719610634289
343,6.061711154378087,7.664718915965968,7.664718915965968,0.8654748244040893,1.0363486184260353,1.0363486184260353
344,0.27542363363725125,-1.17490490342247,0.27542363363725125,0.03926339652271303,-0.1584773728216409,0.03926339652271303
345,1.1660746430454176,2.030598623704151,2.030598623704151,0.1662403812837292,0.27392930094453916,0.27392930094453916
346,-2.689008483053404,-2.634222698349047,-2.634222698349047,-0.38345102220604677,-0.35540053784474823,-0.35540053784474823
347,2.2919214910601733,1.819796476742063,2.2919214910601733,0.3267993813230818,0.24548359097121697,0.3267993813230818
348,-3.464924285596918,-3.243265590421855,-3.243265590421855,-0.4941957302099356,-0.43763616437178515,-0.43763616437178515
349,-0.6367133811427705,-1.0440718703476517,-0.6367133811427705,-0.09076881682454922,-0.1408282121022882,-0.09076881682454922
350,-2.753349269723695,-2.7380832890456746,-2.7380832890456746,-0.39263178125600096,-0.36942169203652475,-0.36942169203652475
351,1.339695420972085,0.043907186988905826,1.339695420972085,0.19099597529661175,0.0059220914571303145,0.19099597529661175
352,-5.732220166388589,-5.441052763853167,-5.441052763853167,-0.8182964968349762,-0.7347862799238019,-0.7347862799238019
353,2.8912446638457263,0.2811348880621589,2.8912446638457263,0.4123094147237511,0.03791889220674299,0.4123094147237511
354,-4.22679600154708,-3.3440077734156155,-3.3440077734156155,-0.6030092534935955,-0.4512425417981662,-0.4512425417981662
355,-1.4881871970183704,-0.4811103164870765,-0.4811103164870765,-0.2121697173659375,-0.06489157824596081,-0.06489157824596081
356,0.21584036498977183,0.36864192617216324,0.36864192617216324,0.030769383383711147,0.04972177880399796,0.04972177880399796
357,0.14532495972416754,0.6465983670159646,0.6465983670159646,0.02071695254622936,0.08721308759923585,0.08721308759923585
358,0.5706052451070885,0.4936720474489701,0.5706052451070885,0.0813442754531979,0.06658592345793651,0.0813442754531979
359,3.0713546730352523,2.2942736295780946,3.0713546730352523,0.4380140678950612,0.30951403388117077,0.4380140678950612
360,3.477575690661397,4.8191389252229095,4.8191389252229095,0.49600201551014217,0.6506258855641801,0.6506258855641801
361,2.772582675986294,3.844229687239207,3.844229687239207,0.3953762671858572,0.5188209420051924,0.5188209420051924
362,3.6148437572824044,2.8192601825350962,3.6148437572824044,0.515601566328392,0.3803812481689063,0.515601566328392
363,1.8603426273563184,1.6408123902098206,1.8603426273563184,0.26524157463566617,0.22133358391234387,0.26524157463566617
364,-2.875213545071785,-3.5562265253239014,-2.875213545071785,-0.4100216784193491,-0.47990890864736196,-0.4100216784193491
365,1.5547140678142815,0.3247774474658167,1.5547140678142815,0.2216562951620759,0.04380535881807928,0.2216562951620759
366,1.9003929766443575,3.0198880224042215,3.0198880224042215,0.2709535439465129,0.407470417517243,0.407470417517243
367,-1.1582880015369388,-0.4014604960069214,-0.4014604960069214,-0.16513015971381997,-0.05414834741542919,-0.05414834741542919
368,3.6027286412796915,3.626235453802006,3.626235453802006,0.5138716355868236,0.48936684461653773,0.5138716355868236
369,-0.019732592746464953,0.4818569205314233,0.4818569205314233,-0.002812998062995519,0.06499228125262882,0.06499228125262882
370,-3.980359241595772,-2.2222119315674944,-2.2222119315674944,-0.5678032427907916,-0.29978830759360536,-0.29978830759360536
371,0.6318730775847634,0.6339004351983015,0.6339004351983015,0.0900787677530699,0.08550033435152195,0.0900787677530699
372,-0.967679508762906,0.29093146313793566,0.29093146313793566,-0.13795389489573015,0.03924024319151624,0.03924024319151624
373,0.6082757317928097,0.590852267107476,0.6082757317928097,0.08671466264888185,0.07969383224370813,0.08671466264888185
374,1.9658380587588578,2.3987476550251086,2.3987476550251086,0.28028754060090516,0.32361497418234014,0.32361497418234014
375,0.15077341165457708,1.4480718601260238,1.4480718601260238,0.021493663806226443,0.19532943007352474,0.19532943007352474
376,-6.395706967343395,-6.36108008787061,-6.36108008787061,-0.913322596314859,-0.8594227732991849,-0.8594227732991849
377,2.418437776379867,2.260140330103456,2.418437776379867,0.3448476930079698,0.3049072218182111,0.3448476930079698
378,-2.8874066334361306,-2.0246711467219916,-2.0246711467219916,-0.41176170244470806,-0.2731294049844317,-0.2731294049844317
379,-2.2483766616215086,-2.7948850072761924,-2.2483766616215086,-0.3205877587002558,-0.37709033130355885,-0.3205877587002558
380,-4.9722513757932445,-5.822464866941992,-4.9722513757932445,-0.7095639935534289,-0.7864357577496165,-0.7095639935534289
381,-3.238368696037502,-2.540544936460976,-2.540544936460976,-0.46185292179172777,-0.3427548906035011,-0.3427548906035011
382,-2.3336474382005403,-2.8625990101220395,-2.3336474382005403,-0.3327516895399128,-0.3862326073838531,-0.3327516895399128
383,-0.5201869927911295,-2.2536162232385792,-0.5201869927911295,-0.07415658419528214,-0.3040267037778104,-0.07415658419528214
384,-1.1245837548679332,-1.538597843041293,-1.1245837548679332,-0.16032462759864183,-0.20754276676434646,-0.16032462759864183
385,-2.808319371710312,-1.0036417395400805,-1.0036417395400805,-0.4004757671485235,-0.13537437999250976,-0.13537437999250976
386,2.8817478006688124,4.227706976546238,4.227706976546238,0.41095415245042893,0.5706494115930437,0.5706494115930437
387,-0.6264377800674892,-1.0218633110903221,-0.6264377800674892,-0.08930389508643093,-0.13783237620816752,-0.08930389508643093
388,-1.2453910956398488,-2.633374051278791,-1.2453910956398488,-0.17754949203614936,-0.35528597471980133,-0.17754949203614936
389,-3.17165748795209,-4.579448636568511,-3.17165748795209,-0.4523304724735732,-0.6182072188227183,-0.4523304724735732
390,3.359024089275387,3.5528909197158227,3.5528909197158227,0.4790767685632362,0.479458296068585,0.479458296068585
391,0.41745743006885533,0.22017741086044124,0.41745743006885533,0.05951146751361291,0.02969703579351018,0.05951146751361291
392,-0.015130195837033074,-0.23972170515594518,-0.015130195837033074,-0.0021568990877788366,-0.03233313857260213,-0.0021568990877788366
393,-6.999189583760933,-8.00625191771838,-6.999189583760933,-0.9998434292224189,-1.0827710884702666,-0.9998434292224189
394,-1.69511111492137,-2.072241983734498,-1.69511111492137,-0.24167741695990083,-0.2795490211000426,-0.24167741695990083
395,2.7631702058147662,2.030094451974027,2.7631702058147662,0.39403316236458474,0.2738612643265268,0.39403316236458474
396,0.2402438707892262,0.038336564032425455,0.2402438707892262,0.034248270639734395,0.0051707396799836195,0.034248270639734395
397,0.032647003817331106,0.12965387928284663,0.12965387928284663,0.004654024045405212,0.01748740153184617,0.01748740153184617
398,5.559535627746849,5.70455369921446,5.70455369921446,0.7935796870386127,0.7704656492681619,0.7935796870386127
399,-2.805940810204605,-1.368549449284683,-1.368549449284683,-0.4001363508357384,-0.18460097570705386,-0.18460097570705386
400,-4.613666618514162,-4.9566872375134645,-4.613666618514162,-0.6582966314910609,-0.6692338373338496,-0.6582966314910609
401,-4.660203837101928,-5.196186703411069,-4.660203837101928,-0.6649488729327633,-0.701641719602079,-0.6649488729327633
402,-2.580422840468077,-3.4866397315350426,-2.580422840468077,-0.36795789069293544,-0.4705085878884303,-0.36795789069293544
403,-3.6922998149485156,-4.185990666576325,-3.6922998149485156,-0.5266620582625589,-0.5650102978826019,-0.5266620582625589
404,4.21122967913417,3.4589079889233325,4.21122967913417,0.6007851759477794,0.4667625305900232,0.6007851759477794
405,1.594032757509349,2.414538094582011,2.414538094582011,0.2272631653648714,0.32574629832755214,0.32574629832755214
406,-2.1221346670897177,-2.0214558567213534,-2.0214558567213534,-0.3025803345954944,-0.2726955118610973,-0.2726955118610973
407,-4.4549433150899675,-3.4235169984357943,-3.4235169984357943,-0.6356107019567286,-0.46198197836552446,-0.46198197836552446
408,-1.2733882928287417,0.4865035557872708,0.4865035557872708,-0.1815414593204065,0.06561902617553059,0.06561902617553059
409,0.6784297563993777,2.6293027791532997,2.6293027791532997,0.09671605870689516,0.35473637416747983,0.35473637416747983
410,0.5829729142030804,0.24022246814170922,0.5829729142030804,0.0831074341681784,0.03240068071322039,0.0831074341681784
411,-2.0834516563888497,-2.468538978440639,-2.0834516563888497,-0.29706275618667044,-0.33303525541052653,-0.29706275618667044
412,5.117035097751209,6.15028996136158,6.15028996136158,0.7302703977753019,0.8308516840872123,0.8308516840872123
413,-1.9952227030502738,-0.4917042900276981,-0.4917042900276981,-0.2844785751780142,-0.06632050919755107,-0.06632050919755107
414,0.33647650496864745,0.49344525204868805,0.49344525204868805,0.04796694848563536,0.06655533292921659,0.06655533292921659
415,-2.537665301768239,-2.725911947279603,-2.537665301768239,-0.36185749719609667,-0.3677785128117129,-0.36185749719609667
416,-1.2947637427149756,-2.1720424660691884,-1.2947637427149756,-0.1845892920591341,-0.29301747363935465,-0.1845892920591341
417,2.249264346662612,1.9715894088022912,2.249264346662612,0.3207143844601256,0.265966283843856,0.3207143844601256
418,-5.185058824154602,-5.816729772667361,-5.185058824154602,-0.7400002226869428,-0.7856589224717211,-0.7400002226869428
419,-2.4266076132284966,-1.9915262748332376,-1.9915262748332376,-0.346013216805879,-0.2686566441416852,-0.2686566441416852
420,-1.5906926558166161,-1.352828507114353,-1.352828507114353,-0.2267868613099233,-0.18248008165976332,-0.18248008165976332
421,-4.9405925029794915,-7.142911303324496,-4.9405925029794915,-0.70503677217009,-0.9654812453850885,-0.70503677217009
422,6.886362027142056,6.051808235382522,6.886362027142056,0.9836606157626988,0.817506409242498,0.9836606157626988
423,-2.7421229919496817,-4.183375123519449,-2.7421229919496817,-0.3910298791496447,-0.5646567431320841,-0.3910298791496447
424,-0.8049450578268905,0.24001629133189747,0.24001629133189747,-0.11475282271533215,0.03237287190226592,0.03237287190226592
425,1.41249849582543,0.4693837711765673,1.41249849582543,0.2013769721753053,0.06330988645531054,0.2013769721753053
426,-0.4439457633651276,1.5330931170615998,1.5330931170615998,-0.06328762501426145,0.206800083273707,0.206800083273707
427,-2.450773861943472,-2.235223713114882,-2.235223713114882,-0.34946085215522027,-0.3015443987958044,-0.3015443987958044
428,-4.771321720405765,-3.8825694899030188,-3.8825694899030188,-0.6808340538402703,-0.524001821985113,-0.524001821985113
429,3.417218583373771,4.651532988640214,4.651532988640214,0.48738480019661495,0.6279558320123151,0.6279558320123151
430,2.0812565542578265,1.9116504009108304,2.0812565542578265,0.2967496596461469,0.2578780336791354,0.2967496596461469
431,3.791858450020109,2.420324962547269,3.791858450020109,0.5408799109045027,0.3265273894404749,0.5408799109045027
432,-2.8435610322494536,-2.2410630814820185,-2.2410630814820185,-0.40550475422401544,-0.3023324936144278,-0.3023324936144278
433,-1.794212962487312,-2.807742550412115,-1.794212962487312,-0.2558104154580242,-0.3788262340511578,-0.2558104154580242
434,5.5338753310082,4.684358574020921,5.5338753310082,0.7899073768511724,0.6323954018771152,0.7899073768511724
435,5.477230617828524,6.335866372830491,6.335866372830491,0.7818012755765443,0.8560047333145346,0.8560047333145346
436,-4.09189180739457,-5.049112366371186,-4.09189180739457,-0.5837356937902203,-0.6817391757917638,-0.5837356937902203
437,-1.4382123445812174,-1.8212492100817304,-1.4382123445812174,-0.205043575977964,-0.24567961353664855,-0.205043575977964
438,2.5045622521455764,3.6755891329273327,3.6755891329273327,0.35713466449300985,0.4960346981136026,0.4960346981136026
439,1.4399991886043102,0.8523443333535852,1.4399991886043102,0.20529836792900738,0.11496555525665565,0.20529836792900738
440,2.527562609667547,2.397727865794681,2.527562609667547,0.3604161292357075,0.32347732821164504,0.3604161292357075
441,-1.467417791112365,0.44036375143998047,0.44036375143998047,-0.20920809733497325,0.05939563746543497,0.05939563746543497
442,-6.309555628937028,-5.2988348175875855,-5.2988348175875855,-0.9009782476437894,-0.7155346340057739,-0.7155346340057739
443,-0.6197219724126914,-1.4943407421169324,-0.6197219724126914,-0.08834646989268524,-0.20157175659525758,-0.08834646989268524
444,-0.5126279188465028,-0.9856324244243491,-0.5126279188465028,-0.07307895706157123,-0.13294502716779305,-0.07307895706157123
445,-0.6603719110387691,0.5932032969747407,0.5932032969747407,-0.09414165991915481,0.08001094719247233,0.08001094719247233
446,-1.3768015789382508,-1.8399331465541582,-1.3768015789382508,-0.1962869127524075,-0.24820071632807184,-0.1962869127524075
447,4.355553773370588,4.323205714287637,4.355553773370588,0.6214072792137854,0.583559654219933,0.6214072792137854
448,0.7508127900051962,1.5445546196196125,1.5445546196196125,0.10703535623399876,0.20834644154022294,0.20834644154022294
449,0.034009837460294096,0.7187428855229503,0.7187428855229503,0.004848304083659973,0.09694432865187665,0.09694432865187665
450,-1.5880876195000628,-3.6002594241331773,-1.5880876195000628,-0.22641537924436841,-0.48585751349683204,-0.22641537924436841
451,2.336249537711214,1.7950022690390484,2.336249537711214,0.33312289021956293,0.24213803880011592,0.33312289021956293
452,-4.182081481866232,-3.16766735940393,-3.16766735940393,-0.5966206530442024,-0.42742649911744873,-0.42742649911744873
453,-3.922365874571349,-4.448780851085694,-3.922365874571349,-0.5595195890849997,-0.6005378969633796,-0.5595195890849997
454,1.6870476933075602,1.672250648908283,1.6870476933075602,0.24052751247184817,0.2255753582499464,0.24052751247184817
455,-3.0356667497333847,-3.2797895263542034,-3.0356667497333847,-0.4329205364374734,-0.4425690063547204,-0.4329205364374734
456,4.294794836432594,3.7705011785749027,4.294794836432594,0.6127251949705591,0.5088585032380792,0.6127251949705591
457,-3.5976946070205003,-3.085949098770211,-3.085949098770211,-0.5131528259249144,-0.4163910042667644,-0.4163910042667644
458,0.7899384678452048,1.5074820396555026,1.5074820396555026,0.11261337229048082,0.20334472309476634,0.20334472309476634
459,3.053571086342255,2.6764398456331504,3.053571086342255,0.4354759015684729,0.36109972395366075,0.4354759015684729
460,-3.559615039105194,-2.409591244744919,-2.409591244744919,-0.5077155515781052,-0.32507859208472184,-0.32507859208472184
461,1.8706507350525836,3.3656833265701347,3.3656833265701347,0.26671170360844176,0.45417022112858724,0.45417022112858724
462,0.3007012325833409,-0.12815733752624392,0.3007012325833409,0.04286690587864638,-0.01728555132164227,0.04286690587864638
463,-1.638283772586246,-0.2283735075189324,-0.2283735075189324,-0.2335734947784576,-0.030802511682864093,-0.030802511682864093
464,-0.7638869060104102,-1.1005887199148958,-0.7638869060104102,-0.1088992841808622,-0.14845216333756542,-0.1088992841808622
465,-1.02579066302802,-0.6771503768628985,-0.6771503768628985,-0.14623902575955539,-0.09133409251789112,-0.09133409251789112
466,-2.3576263798558283,-0.4327329901042486,-0.4327329901042486,-0.33617241031279826,-0.05836639494152635,-0.05836639494152635
467,7.274348338546178,8.024679895625077,8.024679895625077,1.0393230669925804,1.085276788355248,1.085276788355248
468,-0.5210717603944738,-1.1558189120076952,-0.5210717603944738,-0.07428271738446486,-0.15590266337715272,-0.07428271738446486
469,0.5821116517136641,-0.005404722596527425,0.5821116517136641,0.0829846508262929,-0.0007289753949033559,0.0829846508262929
470,-0.21262322172834355,0.2498078733508649,0.2498078733508649,-0.030310757886688217,0.03369354580970903,0.03369354580970903
471,-0.24420348221589988,-0.7534109149637891,-0.24420348221589988,-0.03481274089991743,-0.10162058338318122,-0.03481274089991743
472,1.4597954193769156,1.4020014652432427,1.4597954193769156,0.20812118856317305,0.189113986616617,0.20812118856317305
473,3.3796665416851535,1.839566292189947,3.3796665416851535,0.4820237034875345,0.2481512149040386,0.4820237034875345
474,-3.127467639686879,-3.7063782599858244,-3.127467639686879,-0.4460230344965231,-0.5001945698635606,-0.4460230344965231
475,-0.2784047174923097,-1.3250313901585802,-0.2784047174923097,-0.03968837181229723,-0.17873003253407466,-0.03968837181229723
476,3.163995355247426,4.177397543392812,4.177397543392812,0.45123680201063704,0.5638487303192663,0.5638487303192663
477,4.8016725761698265,5.030537171315748,5.030537171315748,0.6851733179992099,0.6792257909629514,0.6851733179992099
478,-0.900321623262587,-0.2453086921622751,-0.2453086921622751,-0.1283505690175451,-0.03308670289541635,-0.03308670289541635
479,4.3623228683913355,4.929612423430456,4.929612423430456,0.6223745778077521,0.66557082510311,0.66557082510311
