timestamp,currency,walletBalance
2021-03-26T12:00:00.000Z,XBt,3738554632097
2021-03-27T12:00:00.000Z,XBt,3736866624360
2021-03-28T12:00:00.000Z,XBt,3736940530709
2021-03-29T12:00:00.000Z,XBt,3736993474594
2021-03-30T12:00:00.000Z,XBt,3737089839654
2021-03-31T12:00:00.000Z,XBt,3737083558733
2021-04-01T12:00:00.000Z,XBt,3737230934817
2021-04-02T12:00:00.000Z,XBt,3737335860689
2021-04-03T12:00:00.000Z,XBt,3737597134833
2021-04-04T12:00:00.000Z,XBt,3737962106547
2021-04-05T12:00:00.000Z,XBt,3738076517904
2021-04-06T12:00:00.000Z,XBt,3738060713253
2021-04-07T12:00:00.000Z,XBt,3738293314146
2021-04-08T12:00:00.000Z,XBt,3738416881329
2021-04-09T12:00:00.000Z,XBt,3738487756001
2021-04-10T12:00:00.000Z,XBt,3736302995332
2021-04-11T12:00:00.000Z,XBt,3736639752340
2021-04-12T12:00:00.000Z,XBt,3736678976287
2021-04-13T12:00:00.000Z,XBt,3736276817021
2021-04-14T12:00:00.000Z,XBt,3736470182624
2021-04-15T12:00:00.000Z,XBt,3736749047913
2021-04-16T12:00:00.000Z,XBt,3737345687745
2021-04-17T12:00:00.000Z,XBt,3737929707320
2021-04-18T12:00:00.000Z,XBt,3736712079531
2021-04-19T12:00:00.000Z,XBt,3734627433303
2021-04-20T12:00:00.000Z,XBt,3732747089048
2021-04-21T12:00:00.000Z,XBt,3732465383643
2021-04-22T12:00:00.000Z,XBt,3731416058504
2021-04-23T12:00:00.000Z,XBt,3732440330102
2021-04-24T12:00:00.000Z,XBt,3732533396295
2021-04-25T12:00:00.000Z,XBt,3732576880012
2021-04-26T12:00:00.000Z,XBt,3732887563824
2021-04-27T12:00:00.000Z,XBt,3732964640187
2021-04-28T12:00:00.000Z,XBt,3733283216992
2021-04-29T12:00:00.000Z,XBt,3733375570525
2021-04-30T12:00:00.000Z,XBt,3733462250494
2021-05-01T12:00:00.000Z,XBt,3733607832018
2021-05-02T12:00:00.000Z,XBt,3733668850512
2021-05-03T12:00:00.000Z,XBt,3733716949472
2021-05-04T12:00:00.000Z,XBt,3734227678076
2021-05-05T12:00:00.000Z,XBt,3734233178262
2021-05-06T12:00:00.000Z,XBt,3734387465437
2021-05-07T12:00:00.000Z,XBt,3734544034333
2021-05-08T12:00:00.000Z,XBt,3734658947103
2021-05-09T12:00:00.000Z,XBt,3734986673666
2021-05-10T12:00:00.000Z,XBt,3736440376909
2021-05-11T12:00:00.000Z,XBt,3736901694682
2021-05-12T12:00:00.000Z,XBt,3736998302971
2021-05-13T12:00:00.000Z,XBt,3739288689138
2021-05-14T12:00:00.000Z,XBt,3739405437018
2021-05-15T12:00:00.000Z,XBt,3739523018886
2021-05-16T12:00:00.000Z,XBt,3739640128157
2021-05-17T12:00:00.000Z,XBt,3740185920717
2021-05-18T12:00:00.000Z,XBt,3740342385851
2021-05-19T12:00:00.000Z,XBt,3727059157774
2021-05-20T12:00:00.000Z,XBt,3737780748954
2021-05-21T12:00:00.000Z,XBt,3737930310244
2021-05-22T12:00:00.000Z,XBt,3737995214804
2021-05-23T12:00:00.000Z,XBt,3737908439705
2021-05-24T12:00:00.000Z,XBt,3727015190197
2021-05-25T12:00:00.000Z,XBt,3727202907946
2021-05-26T12:00:00.000Z,XBt,3727202416545
2021-05-27T12:00:00.000Z,XBt,3727321825329
2021-05-28T12:00:00.000Z,XBt,3727456836111
2021-05-29T12:00:00.000Z,XBt,3727600900428
2021-05-30T12:00:00.000Z,XBt,3727832542812
2021-05-31T12:00:00.000Z,XBt,3728035022859
2021-06-01T12:00:00.000Z,XBt,3728151027730
2021-06-02T12:00:00.000Z,XBt,3728314116111
2021-06-03T12:00:00.000Z,XBt,3728461439237
2021-06-04T12:00:00.000Z,XBt,3728888624568
2021-06-05T12:00:00.000Z,XBt,3728981675087
2021-06-06T12:00:00.000Z,XBt,3729102564703
2021-06-07T12:00:00.000Z,XBt,3729152056736
2021-06-08T12:00:00.000Z,XBt,3728993753192
2021-06-09T12:00:00.000Z,XBt,3729372893336
2021-06-10T12:00:00.000Z,XBt,3729493626914
2021-06-11T12:00:00.000Z,XBt,3729581948202
2021-06-12T12:00:00.000Z,XBt,3729756481654
2021-06-13T12:00:00.000Z,XBt,3729794535332
2021-06-14T12:00:00.000Z,XBt,3729903426592
2021-06-15T12:00:00.000Z,XBt,3729935928924
2021-06-16T12:00:00.000Z,XBt,3723659238401
2021-06-17T12:00:00.000Z,XBt,3723711340331
2021-06-18T12:00:00.000Z,XBt,3723781238276
2021-06-19T12:00:00.000Z,XBt,3723971721166
2021-06-20T12:00:00.000Z,XBt,3724066064057
2021-06-21T12:00:00.000Z,XBt,3724290028973
2021-06-22T12:00:00.000Z,XBt,3724782281132
2021-06-23T12:00:00.000Z,XBt,3725058119126
2021-06-24T12:00:00.000Z,XBt,3725143091237
2021-06-25T12:00:00.000Z,XBt,3725251812332
2021-06-26T12:00:00.000Z,XBt,3725473644345
2021-06-27T12:00:00.000Z,XBt,3725574727408
2021-06-28T12:00:00.000Z,XBt,3725694534546
2021-06-29T12:00:00.000Z,XBt,3725806775210
2021-06-30T12:00:00.000Z,XBt,3725865781170
2021-07-01T12:00:00.000Z,XBt,3725931314870
2021-07-02T12:00:00.000Z,XBt,3726031571260
2021-07-03T12:00:00.000Z,XBt,3726091326236
2021-07-04T12:00:00.000Z,XBt,3726136129812
2021-07-05T12:00:00.000Z,XBt,3726222993765
2021-07-06T12:00:00.000Z,XBt,3726410183214
2021-07-07T12:00:00.000Z,XBt,3726453209587
2021-07-08T12:00:00.000Z,XBt,3726555603392
2021-07-09T12:00:00.000Z,XBt,3726633331160
2021-07-10T12:00:00.000Z,XBt,3726684373687
2021-07-11T12:00:00.000Z,XBt,3726701343669
2021-07-12T12:00:00.000Z,XBt,3726741404707
2021-07-13T12:00:00.000Z,XBt,3726924032364
2021-07-14T12:00:00.000Z,XBt,3728003580672
2021-07-15T12:00:00.000Z,XBt,3728068704244
2021-07-16T12:00:00.000Z,XBt,3728124478879
2021-07-17T12:00:00.000Z,XBt,3728228352613
2021-07-18T12:00:00.000Z,XBt,3728297355042
2021-07-19T12:00:00.000Z,XBt,3728412480707
2021-07-20T12:00:00.000Z,XBt,3728525026639
2021-07-21T12:00:00.000Z,XBt,3728615027414
2021-07-22T12:00:00.000Z,XBt,3728726473978
2021-07-23T12:00:00.000Z,XBt,3728755315135
2021-07-24T12:00:00.000Z,XBt,3728909637651
2021-07-25T12:00:00.000Z,XBt,3729004398859
2021-07-26T12:00:00.000Z,XBt,3727118041182
2021-07-27T12:00:00.000Z,XBt,3727304887924
2021-07-28T12:00:00.000Z,XBt,3727430482138
2021-07-29T12:00:00.000Z,XBt,3727523815864
2021-07-30T12:00:00.000Z,XBt,3727572690774
2021-07-31T12:00:00.000Z,XBt,3727575894877
2021-08-01T12:00:00.000Z,XBt,3727618856830
2021-08-02T12:00:00.000Z,XBt,3728094019348
2021-08-03T12:00:00.000Z,XBt,3729411971125
2021-08-04T12:00:00.000Z,XBt,3729514600925
2021-08-05T12:00:00.000Z,XBt,3729648916611
2021-08-06T12:00:00.000Z,XBt,3729807479279
2021-08-07T12:00:00.000Z,XBt,3733590532098
2021-08-08T12:00:00.000Z,XBt,3733672817682
2021-08-09T12:00:00.000Z,XBt,3733804173527
2021-08-10T12:00:00.000Z,XBt,3735403185040
2021-08-11T12:00:00.000Z,XBt,3735461913465
2021-08-12T12:00:00.000Z,XBt,3735571843954
2021-08-13T12:00:00.000Z,XBt,3735707894239
2021-08-14T12:00:00.000Z,XBt,3735760050979
2021-08-15T12:00:00.000Z,XBt,3735981811762
2021-08-16T12:00:00.000Z,XBt,3736051002641
2021-08-17T12:00:00.000Z,XBt,3736233536214
2021-08-18T12:00:00.000Z,XBt,3736409583033
2021-08-19T12:00:00.000Z,XBt,3736474985551
2021-08-20T12:00:00.000Z,XBt,3736569535502
2021-08-21T12:00:00.000Z,XBt,3736648390215
2021-08-22T12:00:00.000Z,XBt,3736667742024
2021-08-23T12:00:00.000Z,XBt,3736725618686
2021-08-24T12:00:00.000Z,XBt,3736790584874
2021-08-25T12:00:00.000Z,XBt,3737168170217
2021-08-26T12:00:00.000Z,XBt,3737271601713
2021-08-27T12:00:00.000Z,XBt,3737349672772
2021-08-28T12:00:00.000Z,XBt,3737435795392
2021-08-29T12:00:00.000Z,XBt,3737515730334
2021-08-30T12:00:00.000Z,XBt,3737573534959
2021-08-31T12:00:00.000Z,XBt,3737739315816
2021-09-01T12:00:00.000Z,XBt,3737828120646
2021-09-02T12:00:00.000Z,XBt,3738023537164
2021-09-03T12:00:00.000Z,XBt,3738215082721
2021-09-04T12:00:00.000Z,XBt,3738499153960
2021-09-05T12:00:00.000Z,XBt,3738546226140
2021-09-06T12:00:00.000Z,XBt,3738603699585
2021-09-07T12:00:00.000Z,XBt,3738806876361
2021-09-08T12:00:00.000Z,XBt,3749675065786
2021-09-09T12:00:00.000Z,XBt,3749754153260
2021-09-10T12:00:00.000Z,XBt,3749782904956
2021-09-11T12:00:00.000Z,XBt,3749873772443
2021-09-12T12:00:00.000Z,XBt,3749909063405
2021-09-13T12:00:00.000Z,XBt,3750062912237
2021-09-14T12:00:00.000Z,XBt,3750401609882
2021-09-15T12:00:00.000Z,XBt,3748563716887
2021-09-16T12:00:00.000Z,XBt,3748651153451
2021-09-17T12:00:00.000Z,XBt,3748825693115
2021-09-18T12:00:00.000Z,XBt,3748888819826
2021-09-19T12:00:00.000Z,XBt,3748932981554
2021-09-20T12:00:00.000Z,XBt,3749271912228
2021-09-21T12:00:00.000Z,XBt,3750186981196
2021-09-22T12:00:00.000Z,XBt,3750460120027
2021-09-23T12:00:00.000Z,XBt,3750579754828
2021-09-24T12:00:00.000Z,XBt,3750847755053
2021-09-25T12:00:00.000Z,XBt,3750908044651
2021-09-26T12:00:00.000Z,XBt,3750987874006
2021-09-27T12:00:00.000Z,XBt,3751043635921
2021-09-28T12:00:00.000Z,XBt,3751086593950
2021-09-29T12:00:00.000Z,XBt,3751197145155
2021-09-30T12:00:00.000Z,XBt,3751290163533
2021-10-01T12:00:00.000Z,XBt,3776867079133
2021-10-02T12:00:00.000Z,XBt,3778308257005
2021-10-03T12:00:00.000Z,XBt,3778363565473
2021-10-04T12:00:00.000Z,XBt,3778438382574
2021-10-05T12:00:00.000Z,XBt,3778554496679
2021-10-06T12:00:00.000Z,XBt,3778681140420
2021-10-07T12:00:00.000Z,XBt,3777809299181
2021-10-08T12:00:00.000Z,XBt,3777871245200
2021-10-09T12:00:00.000Z,XBt,3777908910375
2021-10-10T12:00:00.000Z,XBt,3777963513895
2021-10-11T12:00:00.000Z,XBt,3778093873252
2021-10-12T12:00:00.000Z,XBt,3778261913834
2021-10-13T12:00:00.000Z,XBt,3778331507535
2021-10-14T12:00:00.000Z,XBt,3778365401747
2021-10-15T12:00:00.000Z,XBt,3778571315298
2021-10-16T12:00:00.000Z,XBt,3778639482318
2021-10-17T12:00:00.000Z,XBt,3778663256970
2021-10-18T12:00:00.000Z,XBt,3778692986048
2021-10-19T12:00:00.000Z,XBt,3778728804598
2021-10-20T12:00:00.000Z,XBt,3778806947531
2021-10-21T12:00:00.000Z,XBt,3778886523567
2021-10-22T12:00:00.000Z,XBt,3779097405258
2021-10-23T12:00:00.000Z,XBt,3779188404409
2021-10-24T12:00:00.000Z,XBt,3779225801903
2021-10-25T12:00:00.000Z,XBt,3779262280945
2021-10-26T12:00:00.000Z,XBt,3779294686965
2021-10-27T12:00:00.000Z,XBt,3779415601750
2021-10-28T12:00:00.000Z,XBt,3779476559207
2021-10-29T12:00:00.000Z,XBt,3779138161839
2021-10-30T12:00:00.000Z,XBt,3779172507435
2021-10-31T12:00:00.000Z,XBt,3779232221486
2021-11-01T12:00:00.000Z,XBt,3779273445252
2021-11-02T12:00:00.000Z,XBt,3779293340173
2021-11-03T12:00:00.000Z,XBt,3779341669717
2021-11-04T12:00:00.000Z,XBt,3619332789073
2021-11-05T12:00:00.000Z,USDt,97926187360000
2021-11-05T12:00:00.000Z,XBt,3619641298335
2021-11-06T12:00:00.000Z,USDt,97926187360000
2021-11-06T12:00:00.000Z,XBt,3619745424638
2021-11-07T12:00:00.000Z,USDt,97926187360000
2021-11-07T12:00:00.000Z,XBt,3619758675937
2021-11-08T12:00:00.000Z,USDt,97926187360000
2021-11-08T12:00:00.000Z,XBt,3619793495977
2021-11-09T12:00:00.000Z,USDt,97926187360000
2021-11-09T12:00:00.000Z,XBt,3619889508073
2021-11-10T12:00:00.000Z,USDt,97926546067460
2021-11-10T12:00:00.000Z,XBt,3620040708233
2021-11-11T12:00:00.000Z,USDt,97927461436420
2021-11-11T12:00:00.000Z,XBt,3619114825265
2021-11-12T12:00:00.000Z,USDt,97927767444410
2021-11-12T12:00:00.000Z,XBt,3619156679934
2021-11-13T12:00:00.000Z,USDt,97927795240670
2021-11-13T12:00:00.000Z,XBt,3619239978981
2021-11-14T12:00:00.000Z,USDt,97927944184940
2021-11-14T12:00:00.000Z,XBt,3619262802194
2021-11-15T12:00:00.000Z,USDt,97928817389830
2021-11-15T12:00:00.000Z,XBt,3619303316390
2021-11-16T12:00:00.000Z,USDt,97930871290690
2021-11-16T12:00:00.000Z,XBt,3619446797002
2021-11-17T12:00:00.000Z,USDt,97931935251450
2021-11-17T12:00:00.000Z,XBt,3620033736574
2021-11-18T12:00:00.000Z,USDt,97932827320030
2021-11-18T12:00:00.000Z,XBt,3620060992882
2021-11-19T12:00:00.000Z,USDt,97942415660720
2021-11-19T12:00:00.000Z,XBt,3620979921101
2021-11-20T12:00:00.000Z,USDt,97943511794050
2021-11-20T12:00:00.000Z,XBt,3621006529796
2021-11-21T12:00:00.000Z,USDt,97943655825170
2021-11-21T12:00:00.000Z,XBt,3621119645014
2021-11-22T12:00:00.000Z,USDt,97944644288670
2021-11-22T12:00:00.000Z,XBt,3581198198195
2021-11-23T12:00:00.000Z,USDt,97949339115390
2021-11-23T12:00:00.000Z,XBt,3581311931819
2021-11-24T12:00:00.000Z,USDt,97949971434450
2021-11-24T12:00:00.000Z,XBt,3581342989930
2021-11-25T12:00:00.000Z,USDt,97950423525520
2021-11-25T12:00:00.000Z,XBt,3581407017181
2021-11-26T12:00:00.000Z,USDt,97955452491090
2021-11-26T12:00:00.000Z,XBt,3581614135032
2021-11-27T12:00:00.000Z,USDt,97957106137340
2021-11-27T12:00:00.000Z,XBt,3581649196063
2021-11-28T12:00:00.000Z,USDt,97957610675410
2021-11-28T12:00:00.000Z,XBt,3581706073065
2021-11-29T12:00:00.000Z,USDt,97958199040410
2021-11-29T12:00:00.000Z,XBt,3581771322538
2021-11-30T12:00:00.000Z,USDt,97958430473300
2021-11-30T12:00:00.000Z,XBt,3581828646850
2021-12-01T12:00:00.000Z,USDt,97959359271980
2021-12-01T12:00:00.000Z,XBt,3581885718257
2021-12-02T12:00:00.000Z,USDt,97959424729810
2021-12-02T12:00:00.000Z,XBt,3581926813345
2021-12-03T12:00:00.000Z,USDt,97959751830140
2021-12-03T12:00:00.000Z,XBt,3581954674199
2021-12-04T12:00:00.000Z,USDt,97943875037670
2021-12-04T12:00:00.000Z,XBt,3582140830876
2021-12-05T12:00:00.000Z,USDt,97944299109510
2021-12-05T12:00:00.000Z,XBt,3581323061085
2021-12-06T12:00:00.000Z,USDt,97944700597430
2021-12-06T12:00:00.000Z,XBt,3581489270379
2021-12-07T12:00:00.000Z,USDt,97945387600930
2021-12-07T12:00:00.000Z,XBt,3581560290747
2021-12-08T12:00:00.000Z,USDt,97945498206880
2021-12-08T12:00:00.000Z,XBt,3581586872911
2021-12-09T12:00:00.000Z,USDt,97946188313420
2021-12-09T12:00:00.000Z,XBt,3531613796046
2021-12-10T12:00:00.000Z,USDt,97947648118362
2021-12-10T12:00:00.000Z,XBt,3531683441768
2021-12-11T12:00:00.000Z,USDt,97947940586705
2021-12-11T12:00:00.000Z,XBt,3531796915373
2021-12-12T12:00:00.000Z,USDt,97948063857993
2021-12-12T12:00:00.000Z,XBt,3531821388617
2021-12-13T12:00:00.000Z,USDt,97948446979880
2021-12-13T12:00:00.000Z,XBt,3531868686126
2021-12-14T12:00:00.000Z,USDt,97940136417162
2021-12-14T12:00:00.000Z,XBt,3531969407871
2021-12-15T12:00:00.000Z,USDt,97940976058679
2021-12-15T12:00:00.000Z,XBt,3532021451680
2021-12-16T12:00:00.000Z,USDt,97942104319031
2021-12-16T12:00:00.000Z,XBt,3532070911654
2021-12-17T12:00:00.000Z,USDt,97942982322210
2021-12-17T12:00:00.000Z,XBt,3532112717260
2021-12-18T12:00:00.000Z,USDt,97943802876665
2021-12-18T12:00:00.000Z,XBt,3532182471213
2021-12-19T12:00:00.000Z,USDt,97944200274514
2021-12-19T12:00:00.000Z,XBt,3532206737557
2021-12-20T12:00:00.000Z,USDt,97944895710158
2021-12-20T12:00:00.000Z,XBt,3532260395805
2021-12-21T12:00:00.000Z,USDt,97945385291883
2021-12-21T12:00:00.000Z,XBt,3532298104886
2021-12-22T12:00:00.000Z,USDt,97946509188963
2021-12-22T12:00:00.000Z,XBt,3532316885442
2021-12-23T12:00:00.000Z,USDt,97948002563859
2021-12-23T12:00:00.000Z,XBt,3532330634497
2021-12-24T12:00:00.000Z,USDt,97951387102331
2021-12-24T12:00:00.000Z,XBt,3532409663565
2021-12-25T12:00:00.000Z,USDt,97951538860679
2021-12-25T12:00:00.000Z,XBt,3532431134659
2021-12-26T12:00:00.000Z,USDt,97951654052838
2021-12-26T12:00:00.000Z,XBt,3532448619174
2021-12-27T12:00:00.000Z,USDt,97951790411864
2021-12-27T12:00:00.000Z,XBt,3532463189880
2021-12-28T12:00:00.000Z,USDt,97952422734226
2021-12-28T12:00:00.000Z,XBt,3532519210883
2021-12-29T12:00:00.000Z,USDt,97954020566359
2021-12-29T12:00:00.000Z,XBt,3532685178739
2021-12-30T12:00:00.000Z,USDt,97958049740499
2021-12-30T12:00:00.000Z,XBt,3532710832880
2021-12-31T12:00:00.000Z,USDt,97958231377626
2021-12-31T12:00:00.000Z,XBt,3532724962529
2022-01-01T12:00:00.000Z,USDt,97960028240098
2022-01-01T12:00:00.000Z,XBt,3580780051699
2022-01-02T12:00:00.000Z,USDt,97960359393553
2022-01-02T12:00:00.000Z,XBt,3580814507872
2022-01-03T12:00:00.000Z,USDt,97967684240484
2022-01-03T12:00:00.000Z,XBt,3580827183964
2022-01-04T12:00:00.000Z,USDt,97975484075625
2022-01-04T12:00:00.000Z,XBt,3555869797792
2022-01-05T12:00:00.000Z,USDt,97978986125600
2022-01-05T12:00:00.000Z,XBt,3555913575420
2022-01-06T12:00:00.000Z,USDt,97981619025684
2022-01-06T12:00:00.000Z,XBt,3561981106802
2022-01-07T12:00:00.000Z,USDt,97983086172302
2022-01-07T12:00:00.000Z,XBt,3562123443606
2022-01-08T12:00:00.000Z,USDt,97983828791168
2022-01-08T12:00:00.000Z,XBt,3562164774187
2022-01-09T12:00:00.000Z,USDt,97985147348217
2022-01-09T12:00:00.000Z,XBt,3562254490483
2022-01-10T12:00:00.000Z,USDt,97991463095911
2022-01-10T12:00:00.000Z,XBt,3562305935821
2022-01-11T12:00:00.000Z,USDt,97992520040153
2022-01-11T12:00:00.000Z,XBt,3562512748010
2022-01-12T12:00:00.000Z,USDt,97992712075234
2022-01-12T12:00:00.000Z,XBt,3562567243213
2022-01-13T12:00:00.000Z,USDt,97993435568792
2022-01-13T12:00:00.000Z,XBt,3562593316789
2022-01-14T12:00:00.000Z,USDt,97993835962328
2022-01-14T12:00:00.000Z,XBt,3562742526923
2022-01-15T12:00:00.000Z,USDt,97995669134938
2022-01-15T12:00:00.000Z,XBt,3562765287999
2022-01-16T12:00:00.000Z,USDt,97996865569315
2022-01-16T12:00:00.000Z,XBt,3562777674927
2022-01-17T12:00:00.000Z,USDt,98000174339794
2022-01-17T12:00:00.000Z,XBt,3562817458095
2022-01-18T12:00:00.000Z,USDt,98003021732254
2022-01-18T12:00:00.000Z,XBt,3562862051486
2022-01-19T12:00:00.000Z,USDt,98003975534512
2022-01-19T12:00:00.000Z,XBt,3562929390786
2022-01-20T12:00:00.000Z,USDt,98004446136435
2022-01-20T12:00:00.000Z,XBt,3562951322309
2022-01-21T12:00:00.000Z,USDt,98009191231703
2022-01-21T12:00:00.000Z,XBt,3564211382553
2022-01-22T12:00:00.000Z,USDt,98013956891331
2022-01-22T12:00:00.000Z,XBt,3564924235784
2022-01-23T12:00:00.000Z,USDt,98015247775598
2022-01-23T12:00:00.000Z,XBt,3564977791289
2022-01-24T12:00:00.000Z,USDt,98018382982322
2022-01-24T12:00:00.000Z,XBt,3565092320946
2022-01-25T12:00:00.000Z,USDt,98025296138780
2022-01-25T12:00:00.000Z,XBt,3640222957493
2022-01-26T12:00:00.000Z,USDt,98026941518415
2022-01-26T12:00:00.000Z,XBt,3642078978767
2022-01-27T12:00:00.000Z,USDt,98027961999757
2022-01-27T12:00:00.000Z,XBt,3647962723425
2022-01-28T12:00:00.000Z,USDt,98028525851618
2022-01-28T12:00:00.000Z,XBt,3654259356710
2022-01-29T12:00:00.000Z,USDt,98029770144707
2022-01-29T12:00:00.000Z,XBt,3657406370947
2022-01-30T12:00:00.000Z,USDt,98029917588712
2022-01-30T12:00:00.000Z,XBt,3657716363180
2022-01-31T12:00:00.000Z,USDt,98030121173384
2022-01-31T12:00:00.000Z,XBt,3660122451562
2022-02-01T12:00:00.000Z,USDt,98032498157933
2022-02-01T12:00:00.000Z,XBt,3661577001771
2022-02-02T12:00:00.000Z,USDt,98033646714821
2022-02-02T12:00:00.000Z,XBt,3663119109370
2022-02-03T12:00:00.000Z,USDt,98036434404238
2022-02-03T12:00:00.000Z,XBt,3663209313548
2022-02-04T12:00:00.000Z,USDt,98039199410983
2022-02-04T12:00:00.000Z,XBt,3663282630811
2022-02-05T12:00:00.000Z,USDt,98042960187103
2022-02-05T12:00:00.000Z,XBt,3663347351415
2022-02-06T12:00:00.000Z,USDt,98043921589937
2022-02-06T12:00:00.000Z,XBt,3663359138042
2022-02-07T12:00:00.000Z,USDt,98048641511620
2022-02-07T12:00:00.000Z,XBt,3660859308785
2022-02-08T12:00:00.000Z,USDt,98061429620858
2022-02-08T12:00:00.000Z,XBt,3661024624017
2022-02-09T12:00:00.000Z,USDt,98067223118881
2022-02-09T12:00:00.000Z,XBt,3661063010511
2022-02-10T12:00:00.000Z,USDt,98071874316801
2022-02-10T12:00:00.000Z,XBt,3661128469066
2022-02-11T12:00:00.000Z,USDt,98074838184558
2022-02-11T12:00:00.000Z,XBt,3661188601707
2022-02-12T12:00:00.000Z,USDt,98076308945712
2022-02-12T12:00:00.000Z,XBt,3661240578452
2022-02-13T12:00:00.000Z,USDt,98076655670677
2022-02-13T12:00:00.000Z,XBt,3661254709251
2022-02-14T12:00:00.000Z,USDt,98077414624154
2022-02-14T12:00:00.000Z,XBt,3661283745347
2022-02-15T12:00:00.000Z,USDt,98077991238162
2022-02-15T12:00:00.000Z,XBt,3661312784449
2022-02-16T12:00:00.000Z,USDt,98078982116298
2022-02-16T12:00:00.000Z,XBt,3661329209860
2022-02-17T12:00:00.000Z,USDt,98082424114851
2022-02-17T12:00:00.000Z,XBt,3661393017750
2022-02-18T12:00:00.000Z,USDt,98085136909395
2022-02-18T12:00:00.000Z,XBt,3661625002967
2022-02-19T12:00:00.000Z,USDt,98088499408201
2022-02-19T12:00:00.000Z,XBt,3661661847585
2022-02-20T12:00:00.000Z,USDt,98089196152573
2022-02-20T12:00:00.000Z,XBt,3661935578361
2022-02-21T12:00:00.000Z,USDt,98092113697992
2022-02-21T12:00:00.000Z,XBt,3661987245048
2022-02-22T12:00:00.000Z,USDt,98098905082177
2022-02-22T12:00:00.000Z,XBt,3662116801910
2022-02-23T12:00:00.000Z,USDt,98100896580642
2022-02-23T12:00:00.000Z,XBt,3662150479090
2022-02-24T12:00:00.000Z,USDt,98107327191606
2022-02-24T12:00:00.000Z,XBt,3662870158387
2022-02-25T12:00:00.000Z,USDt,98109753546504
2022-02-25T12:00:00.000Z,XBt,3663493285814
2022-02-26T12:00:00.000Z,USDt,98110928734041
2022-02-26T12:00:00.000Z,XBt,3663558280079
2022-02-27T12:00:00.000Z,USDt,98111745721757
2022-02-27T12:00:00.000Z,XBt,3663579514225
2022-02-28T12:00:00.000Z,USDt,98116865126967
2022-02-28T12:00:00.000Z,XBt,3663646542829
2022-03-01T12:00:00.000Z,USDt,98118595848715
2022-03-01T12:00:00.000Z,XBt,3663645278035
2022-03-02T12:00:00.000Z,USDt,98119003525025
2022-03-02T12:00:00.000Z,XBt,3663699403951
2022-03-03T12:00:00.000Z,USDt,98124620252145
2022-03-03T12:00:00.000Z,XBt,3663781912592
2022-03-04T12:00:00.000Z,USDt,98126122016922
2022-03-04T12:00:00.000Z,XBt,3663956076074
2022-03-05T12:00:00.000Z,USDt,98127361016838
2022-03-05T12:00:00.000Z,XBt,3664057852503
2022-03-06T12:00:00.000Z,USDt,98127827410049
2022-03-06T12:00:00.000Z,XBt,3664085831724
2022-03-07T12:00:00.000Z,USDt,98129254548359
2022-03-07T12:00:00.000Z,XBt,3664129602537
2022-03-08T12:00:00.000Z,USDt,98130748540028
2022-03-08T12:00:00.000Z,XBt,3664206062430
2022-03-09T12:00:00.000Z,USDt,98132012176322
2022-03-09T12:00:00.000Z,XBt,3666176266307
2022-03-10T12:00:00.000Z,USDt,98132322179145
2022-03-10T12:00:00.000Z,XBt,3666233073228
2022-03-11T12:00:00.000Z,USDt,98134812281248
2022-03-11T12:00:00.000Z,XBt,3666280815888
2022-03-12T12:00:00.000Z,USDt,98136637189288
2022-03-12T12:00:00.000Z,XBt,3666311803516
2022-03-13T12:00:00.000Z,USDt,98136754911663
2022-03-13T12:00:00.000Z,XBt,3666325569241
2022-03-14T12:00:00.000Z,USDt,98137289443779
2022-03-14T12:00:00.000Z,XBt,3666323788636
2022-03-15T12:00:00.000Z,USDt,98137529112237
2022-03-15T12:00:00.000Z,XBt,3666337348736
2022-03-16T12:00:00.000Z,USDt,98139958684638
2022-03-16T12:00:00.000Z,XBt,3666333271866
2022-03-17T12:00:00.000Z,USDt,98144855289287
2022-03-17T12:00:00.000Z,XBt,3666373048139
2022-03-18T12:00:00.000Z,USDt,98145948395039
2022-03-18T12:00:00.000Z,XBt,3666397398515
2022-03-19T12:00:00.000Z,USDt,98146187672827
2022-03-19T12:00:00.000Z,XBt,3666442340922
2022-03-20T12:00:00.000Z,USDt,98147375616441
2022-03-20T12:00:00.000Z,XBt,3666470338121
2022-03-21T12:00:00.000Z,USDt,98147926202800
2022-03-21T12:00:00.000Z,XBt,3667498286038
2022-03-22T12:00:00.000Z,USDt,98151031008567
2022-03-22T12:00:00.000Z,XBt,3667522638514
2022-03-23T12:00:00.000Z,USDt,98151728497175
2022-03-23T12:00:00.000Z,XBt,3667559143794
2022-03-24T12:00:00.000Z,USDt,98153385717166
2022-03-24T12:00:00.000Z,XBt,3667590201205
2022-03-25T12:00:00.000Z,USDt,98154537842075
2022-03-25T12:00:00.000Z,XBt,3667666984062
2022-03-26T12:00:00.000Z,USDt,98155495088344
2022-03-26T12:00:00.000Z,XBt,3667714226288
2022-03-27T12:00:00.000Z,USDt,98155630036650
2022-03-27T12:00:00.000Z,XBt,3667718795044
2022-03-28T12:00:00.000Z,USDt,98163788856083
2022-03-28T12:00:00.000Z,XBt,3667783272803
2022-03-29T12:00:00.000Z,USDt,98172148498195
2022-03-29T12:00:00.000Z,XBt,3667818938699
2022-03-30T12:00:00.000Z,USDt,98173875577665
2022-03-30T12:00:00.000Z,XBt,3667874859360
2022-03-31T12:00:00.000Z,USDt,98174022844983
2022-03-31T12:00:00.000Z,XBt,3667886858871
